signal_date,code,name,rank,popularity_score,source,capture_type,snapshot_time,first_seen_date,appearance_count,consecutive_days,previous_rank,rank_change,price_status,price_date,open,close,high,low,volume,day_return_pct,pre3_return_pct,pre5_return_pct,close_position,volume_ratio_5,dist_ma5_pct,dist_ma10_pct,dist_ma20_pct,dist_high60_pct,upper_shadow_pct,limit_up_like,one_word_like,price_lag_days,announcement_summary,event_summary,capital_flow_pct,capital_flow_signal,dragon_tiger_positive,profit_ratio,concentration_90,board_strength,market_regime,market_score,market_1d_pct,market_5d_pct,market_lag_days,market_price_date,market_source,sh_1d_pct,sz_1d_pct,cyb_1d_pct,sh_5d_pct,sz_5d_pct,cyb_5d_pct,relative_1d_pct,relative_5d_pct,emotion_score,push_level,is_pushed,reasons,risks,suggested_action,strategy_version
2026-06-08,000681,视觉中国,69,8797.0,10jqka,post_close,2026-06-08 15:00:00,2026-06-01,5,3,42.0,-27.0,ok,2026-06-08,23.1,22.5,23.96,22.5,823465.0,-7.45,-1.79,-0.66,0.0,0.88,-3.11,2.82,3.58,-7.79,0.589,False,False,0.0,,,-6.22,-6.22,0.0,0.3767461973711591,0.0879162320224565,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,-4.72,2.38,0.0,不推送,False,温和放量；站上20日线且不过热；连续上榜确认；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4长上影承接转弱；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,002149,西部材料,70,8767.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-06,21,2,64.0,-6.0,ok,2026-06-08,61.5,63.38,66.66,61.5,563923.0,-2.49,2.72,11.88,0.364,1.04,1.8,1.65,-5.0,-19.64,0.636,False,False,0.0,,,-6.63,-6.63,0.0,0.4696734497682012,0.1224560809250335,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,0.24,14.92,0.0,不推送,False,温和放量；近5日趋势升温；连续上榜确认；v4筹码集中加分,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,003009,中天火箭,71,8748.0,10jqka,post_close,2026-06-08 15:00:00,2026-06-08,1,1,,,ok,2026-06-08,55.4,60.94,60.94,54.76,141461.0,10.0,18.79,19.89,1.0,4.45,13.55,15.18,7.61,-12.43,0.0,True,False,0.0,,,9.13,9.13,1.0,0.5558284646053374,0.1819411614617684,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,12.73,22.93,31.55,观察池,False,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,放量过猛；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；v4获利盘结构偏弱；涨停封板不可买,涨停封板不可买，放观察池跟踪,v4
2026-06-08,002241,歌尔股份,72,8658.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-13,12,10,95.0,23.0,ok,2026-06-08,23.9,23.1,24.25,22.96,1445180.0,-6.93,-13.84,-12.83,0.109,0.78,-8.6,-12.19,-10.42,-20.29,0.271,False,False,0.0,,,-15.69,-15.69,0.0,0.0381324352909046,0.1054661950552621,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,-4.2,-9.79,0.0,不推送,False,持续霸榜；人气排名明显上升；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,688549,中巨芯,73,8645.0,10jqka,post_close,2026-06-08 15:00:00,2026-06-08,1,1,,,ok,2026-06-08,15.05,19.19,19.19,15.03,158420625.0,20.01,32.53,34.67,1.0,1.89,20.21,24.89,22.89,-1.59,0.0,True,False,0.0,,,10.72,10.72,1.0,0.999618703511976,0.1226358529314065,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,22.74,37.71,52.55,观察池,False,当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；站上20日线且不过热；弱市中个股相对抗跌；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,短线涨幅偏高；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,涨停封板不可买，放观察池跟踪,v4
2026-06-08,300502,新易盛,74,8550.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-06,18,2,38.0,-36.0,ok,2026-06-08,507.22,517.14,531.43,503.49,322561.0,-3.08,-7.33,6.66,0.489,0.89,-4.06,-0.38,8.88,-17.63,0.511,False,False,0.0,,,-2.66,-2.66,0.0,0.8515628454694587,0.3229633501682207,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,-0.35,9.7,2.55,不推送,False,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v4筹码集中加分,当日转弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4长上影承接转弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,002613,北玻股份,75,8397.0,10jqka,post_close,2026-06-08 15:00:00,2026-06-08,1,1,,,ok,2026-06-08,5.22,5.46,5.46,5.2,605144.0,10.08,17.67,12.11,1.0,0.49,12.11,14.61,22.39,0.0,0.0,True,False,0.0,,,27.14,27.14,1.0,1.0,0.1329266196941055,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,12.81,15.15,55.55,观察池,False,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,量能不足；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,涨停封板不可买，放观察池跟踪,v4
2026-06-08,002251,步步高,76,8334.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-27,6,2,26.0,-50.0,ok,2026-06-08,4.82,4.66,5.01,4.66,3967934.0,-4.12,-3.72,-6.8,0.0,1.04,-1.52,-0.21,9.63,-10.38,0.543,False,False,0.0,,,-12.41,-12.41,0.0,0.3890606405468758,0.1076304982728714,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,-1.39,-3.76,0.0,不推送,False,温和放量；站上20日线且不过热；连续上榜确认；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v4长上影承接转弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,002031,巨轮智能,77,8307.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-14,6,1,21.0,-56.0,ok,2026-06-08,6.36,6.85,6.92,6.36,2545209.0,2.7,11.02,9.25,0.875,1.5,5.74,4.77,-3.44,-22.16,0.125,False,False,0.0,,,-3.45,-3.45,0.0,0.5816034238932168,0.1397342118487911,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,5.43,12.29,15.55,不推送,False,收盘承接较强；温和放量；近5日趋势升温；弱市中个股相对抗跌；v4筹码集中加分,人气排名明显回落；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,600089,特变电工,78,8300.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-12,5,1,87.0,9.0,ok,2026-06-08,25.18,23.94,25.33,23.67,1746610.0,-6.88,-8.73,-9.52,0.163,1.29,-6.23,-7.01,-9.55,-24.95,0.09,False,False,0.0,特变电工:特变电工股份有限公司投资者关系活动记录表,调研活动 | 特变电工:特变电工股份有限公司投资者关系活动记录表,-17.84,-17.84,0.0,0.0060816167035386,0.1016856164513139,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,-4.15,-6.48,0.0,不推送,False,温和放量；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,688507,索辰科技,79,8212.0,10jqka,post_close,2026-06-08 15:00:00,2026-06-08,1,1,,,ok,2026-06-08,182.79,224.97,227.86,180.89,12851819.0,17.59,35.8,38.44,0.938,1.36,22.02,23.74,43.43,-1.27,0.062,True,False,0.0,,,-0.65,-0.65,1.0,0.9986222249899872,0.1684445180767248,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,20.32,41.48,48.55,观察池,False,当日涨停附近；收在日内高位；温和放量；近5日强势延续；弱市中个股相对抗跌；v4多头排列技术加分；v4筹码集中加分；v4龙虎榜提示关注,短线涨幅偏高；偏离20日线较大；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；v4主力资金净流出；涨停封板不可买,涨停封板不可买，放观察池跟踪,v4
2026-06-08,600519,贵州茅台,80,8134.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-06,17,4,84.0,4.0,ok,2026-06-08,1243.98,1234.96,1249.98,1231.98,30828.0,-0.79,-1.51,-3.64,0.166,0.78,-1.25,-1.99,-3.73,-17.56,0.333,False,False,0.0,,,-6.97,-6.97,0.0,0.0016214669394589,0.0771881755507427,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,1.94,-0.6,0.0,不推送,False,连续上榜确认；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,603045,福达合金,81,8131.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-12,3,1,79.0,-2.0,ok,2026-06-08,78.71,89.85,91.11,78.71,211963.0,7.91,24.38,31.61,0.898,1.11,12.93,22.0,25.74,-1.38,0.102,False,False,0.0,,,5.66,5.66,1.0,0.9974119996346704,0.2983924189777741,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,10.64,34.65,61.55,不推送,False,当日强涨；收盘承接较强；温和放量；近5日强势延续；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜活跃,短线涨幅偏高；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,600703,三安光电,82,8120.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-06,18,4,58.0,-24.0,ok,2026-06-08,16.11,16.45,17.5,16.11,3235138.0,-2.72,6.06,8.51,0.245,1.1,1.43,2.05,0.86,-12.36,0.755,False,False,0.0,,,-1.6,-1.6,0.0,0.6030900245973292,0.1644822032024761,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,0.01,11.55,0.0,不推送,False,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v4筹码集中加分,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4长上影承接转弱；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,002624,完美世界,83,8078.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-11,2,1,85.0,2.0,ok,2026-06-08,13.79,14.3,14.66,13.66,1085966.0,2.44,9.75,4.99,0.64,1.34,4.84,4.39,-0.77,-33.83,0.36,False,False,0.0,,,7.37,7.37,0.0,0.3549589457822426,0.2128658216425465,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,5.17,8.03,3.55,不推送,False,温和放量；v4筹码集中加分；v4主力资金强净流入,弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4短线偏离MA5过多；v4长上影承接转弱；v4获利盘结构偏弱,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,002969,嘉美包装,84,8068.0,10jqka,post_close,2026-06-08 15:00:00,2026-06-05,2,2,18.0,-66.0,ok,2026-06-08,15.11,15.11,15.11,15.11,76281.0,-10.01,-21.18,-25.86,1.0,0.09,-15.38,-19.05,-24.94,-48.92,,False,False,0.0,,,-24.21,-24.21,0.0,0.0984537645077563,0.247664794486857,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,-7.28,-22.82,0.0,不推送,False,收在日内高位；连续上榜确认；v4筹码集中加分,当日转弱；量能不足；近5日趋势未确认；仍在20日线下方；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,600105,永鼎股份,85,8006.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-07,21,10,37.0,-48.0,ok,2026-06-08,51.98,52.99,56.79,51.86,1612508.0,-4.37,2.08,17.49,0.229,0.9,0.28,5.9,5.62,-11.25,0.771,False,False,0.0,,,-7.09,-7.09,0.0,0.6883469874697715,0.121964613136512,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,-1.64,20.53,0.0,不推送,False,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；v4长上影承接转弱；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,300319,麦捷科技,86,8001.0,10jqka,post_close,2026-06-08 15:00:00,2026-06-04,3,3,62.0,-24.0,ok,2026-06-08,23.49,23.03,25.22,22.77,2505646.0,3.88,28.8,50.03,0.106,1.32,16.74,33.48,49.18,-8.68,0.706,False,False,0.0,,,-7.48,-7.48,0.0,0.7119214984368339,0.295547797197387,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,6.61,53.07,0.0,不推送,False,当日上涨；温和放量；连续上榜确认；v4多头排列技术加分；v4筹码集中加分,收盘承接偏弱；短线涨幅过热；远离20日线过多；人气排名明显回落；上影线偏长；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,603278,大业股份,87,7956.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-11,5,1,36.0,-51.0,ok,2026-06-08,12.29,14.14,14.14,12.15,577955.0,10.04,15.43,15.15,1.0,1.78,10.07,10.15,0.44,-22.52,0.0,True,False,0.0,,,18.27,18.27,1.0,0.7318493229806553,0.1539978964590393,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,12.77,18.19,61.55,观察池,False,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,人气排名明显回落；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,涨停封板不可买，放观察池跟踪,v4
2026-06-08,600863,华能蒙电,88,7917.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-20,14,14,29.0,-59.0,ok,2026-06-08,5.98,6.06,6.39,5.97,3289652.0,-2.73,-18.0,-23.48,0.214,0.56,-10.72,-11.67,0.36,-24.53,0.786,False,False,0.0,,,-0.38,-0.38,0.0,0.4233869013956052,0.2477779130646536,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,0.0,-20.44,0.0,不推送,False,站上20日线且不过热；持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v4长上影承接转弱；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,600183,生益科技,89,7869.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-18,13,12,53.0,-36.0,ok,2026-06-08,126.0,134.06,140.36,126.0,757561.0,-2.4,-4.44,-0.57,0.561,0.77,-3.57,-1.64,14.53,-8.86,0.439,False,False,0.0,,,-0.6,-0.6,0.0,0.775011851399854,0.4403954637976155,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,0.33,2.47,0.0,不推送,False,站上20日线且不过热；持续霸榜；v4筹码集中加分,当日转弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；v4长上影承接转弱；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,002938,鹏鼎控股,90,7831.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-22,8,1,95.0,5.0,ok,2026-06-08,101.0,111.0,115.5,101.0,564193.0,5.56,3.45,8.46,0.69,0.97,1.96,3.2,11.64,-8.99,0.31,False,False,0.0,,,0.34,0.34,0.0,0.9455224014648403,0.3897477303113902,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,8.29,11.5,54.55,不推送,False,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；v4多头排列技术加分；v4沿短均线抬升；v4筹码集中加分；v4主力资金净流入,弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4获利盘结构偏弱,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,002138,顺络电子,91,7817.0,10jqka,post_close,2026-06-08 15:00:00,2026-06-05,2,2,77.0,-14.0,ok,2026-06-08,54.0,55.66,59.5,53.96,1270878.0,0.09,16.44,19.7,0.307,2.05,7.67,11.75,24.87,-6.45,0.693,False,False,0.0,,,1.47,1.47,1.0,0.8784333265811799,0.2443769037048652,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,2.82,22.74,0.0,不推送,False,放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入；v4龙虎榜提示关注,收盘承接偏弱；上影线偏长；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,002594,比亚迪,92,7650.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-06,13,7,72.0,-20.0,ok,2026-06-08,91.0,91.19,92.02,90.3,316844.0,-1.96,-3.83,-2.63,0.517,0.78,-2.83,-3.68,-4.35,-18.45,0.483,False,False,0.0,,,-16.28,-16.28,0.0,0.040765029172632,0.0836472685367487,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,0.77,0.41,0.0,不推送,False,持续霸榜；v4筹码集中加分,当日转弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v4长上影承接转弱；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,300975,商络电子,93,7620.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-28,3,1,98.0,5.0,ok,2026-06-08,43.01,41.6,48.98,41.44,1387938.0,-7.14,-2.55,8.02,0.021,1.37,-3.71,7.21,33.74,-15.07,0.792,False,False,0.0,,,-1.36,-1.36,0.0,0.3427529294945638,0.3187764106980235,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,-4.41,11.06,0.0,不推送,False,温和放量；近5日趋势升温；v4筹码集中加分,当日转弱；收盘承接偏弱；偏离20日线较大；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4远离短中期均线；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,920206,彩客科技,94,7600.0,10jqka,post_close,2026-06-08 15:00:00,2026-06-08,1,1,,,ok,2026-06-08,78.11,81.87,116.85,78.11,101535.0,,,,0.097,,0.0,0.0,0.0,-29.94,0.903,False,False,0.0,关于N彩客(920206)盘中临时停牌的公告,交易所停复牌公告 | 关于N彩客(920206)盘中临时停牌的公告,2.01,2.01,0.0,0.0344896577467466,0.1407600208224882,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,,,0.0,不推送,False,站上20日线且不过热；v4筹码集中加分；v4主力资金净流入,收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v4长上影承接转弱；v4获利盘结构偏弱,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,000759,中百集团,95,7593.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-27,2,1,63.0,-32.0,ok,2026-06-08,5.98,6.27,6.27,5.9,1058458.0,10.0,9.04,4.85,1.0,1.34,9.01,7.71,13.89,-0.95,0.0,True,False,0.0,,,11.46,11.46,1.0,0.9524122190256834,0.0915369308205547,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,12.73,7.89,57.55,观察池,False,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；弱市中个股相对抗跌；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,人气排名明显回落；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4获利盘结构偏弱；涨停封板不可买,涨停封板不可买，放观察池跟踪,v4
2026-06-08,002931,锋龙股份,96,7572.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-21,2,1,48.0,-48.0,ok,2026-06-08,58.59,65.6,65.6,58.29,195292.0,9.99,24.71,25.6,1.0,1.46,13.83,13.73,11.63,-23.6,0.0,True,False,0.0,,,15.07,15.07,1.0,0.8100333082838808,0.1368194653366057,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,12.72,28.64,54.55,观察池,False,当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；弱市中个股相对抗跌；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,短线涨幅偏高；人气排名明显回落；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,涨停封板不可买，放观察池跟踪,v4
2026-06-08,300285,国瓷材料,97,7556.0,10jqka,post_close,2026-06-08 15:00:00,2026-06-02,2,1,76.0,-21.0,ok,2026-06-08,62.06,57.61,65.0,57.29,1475030.0,-11.61,-4.73,11.86,0.042,1.08,-5.78,3.03,16.59,-14.78,0.381,False,False,0.0,,,-10.12,-10.12,0.0,0.4778887657546259,0.2797041306180987,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,-8.88,14.9,0.0,不推送,False,温和放量；近5日趋势升温；站上20日线且不过热；v4筹码集中加分,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-06-08,000988,华工科技,98,7536.0,10jqka,post_close,2026-06-08 15:00:00,2026-05-06,24,24,67.0,-31.0,ok,2026-06-08,145.75,148.6,154.53,145.75,687510.0,-5.32,-3.59,4.05,0.325,0.79,-3.1,-4.52,-2.97,-15.35,0.675,False,False,0.0,,,-9.02,-9.02,0.0,0.294822162779901,0.1791742167286607,,弱势,19.04,-2.73,-3.04,0,2026-06-08,common_index_cache,-1.7,-3.22,-3.69,-2.43,-3.38,-3.52,-2.59,7.09,0.0,不推送,False,持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；v4长上影承接转弱；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
