strategy_version,signal_date,code,name,rank,push_level,emotion_score,is_pushed,capture_type,snapshot_time,reasons,risks,price_date,signal_close,latest_price_date,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,tail_next_max_drawdown_pct,settled_tail_next_day,open_buy_date,open_buy_price,return_1d_pct,max_gain_1d_pct,max_drawdown_1d_pct,settled_1d,open_buy_return_1d_pct,open_buy_max_gain_1d_pct,open_buy_max_drawdown_1d_pct,settled_open_buy_1d,return_3d_pct,max_gain_3d_pct,max_drawdown_3d_pct,settled_3d,open_buy_return_3d_pct,open_buy_max_gain_3d_pct,open_buy_max_drawdown_3d_pct,settled_open_buy_3d,return_5d_pct,max_gain_5d_pct,max_drawdown_5d_pct,settled_5d,open_buy_return_5d_pct,open_buy_max_gain_5d_pct,open_buy_max_drawdown_5d_pct,settled_open_buy_5d,return_10d_pct,max_gain_10d_pct,max_drawdown_10d_pct,settled_10d,open_buy_return_10d_pct,open_buy_max_gain_10d_pct,open_buy_max_drawdown_10d_pct,settled_open_buy_10d
v1,2026-04-13,603778,国晟科技,6,观察池,74.0,False,post_close,2026-04-13 15:00:00,人气Top10；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,v1每日精选未入前5,2026-04-13,33.1,2026-07-21,67,-74.11,-10.0,-10.0,-10.0,-10.0,True,2026-04-14,29.79,-10.0,-10.0,-10.0,True,0.0,0.0,0.0,True,-20.24,-10.0,-27.1,True,-11.38,0.0,-19.0,True,-19.4,-10.0,-27.19,True,-10.44,0.0,-19.1,True,-20.36,-10.0,-27.19,True,-11.51,0.0,-19.1,True
v1,2026-04-13,002558,巨人网络,7,不推送,0.0,False,post_close,2026-04-13 15:00:00,人气Top10,当日转弱；收盘承接偏弱；近5日趋势未确认,2026-04-13,31.52,2026-08-06,79,-7.17,1.33,0.73,1.68,-1.33,True,2026-04-14,31.94,0.73,1.68,-1.33,True,-0.59,0.34,-2.63,True,5.55,5.74,-1.33,True,4.16,4.35,-2.63,True,1.71,5.74,-1.33,True,0.38,4.35,-2.63,True,-0.6,5.74,-2.92,True,-1.91,4.35,-4.2,True
v1,2026-04-13,300750,宁德时代,8,观察池,70.0,False,post_close,2026-04-13 15:00:00,人气Top10；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,v1每日精选未入前5,2026-04-13,420.22,2026-07-22,68,-11.41,-1.34,0.87,1.28,-3.03,True,2026-04-14,414.59,0.87,1.28,-3.03,True,2.24,2.65,-1.71,True,6.39,7.82,-3.03,True,7.83,9.29,-1.71,True,1.28,7.82,-3.03,True,2.65,9.29,-1.71,True,3.49,7.82,-3.03,True,4.89,9.29,-1.71,True
v1,2026-04-13,000592,平潭发展,9,不推送,46.0,False,post_close,2026-04-13 15:00:00,人气Top10；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升,收盘承接偏弱,2026-04-13,11.69,2026-09-01,97,-40.38,-3.17,-3.34,-0.26,-4.88,True,2026-04-14,11.32,-3.34,-0.26,-4.88,True,-0.18,3.0,-1.77,True,-4.96,-0.26,-6.42,True,-1.86,3.0,-3.36,True,-2.48,-0.26,-6.5,True,0.71,3.0,-3.45,True,-7.87,-0.26,-11.38,True,-4.86,3.0,-8.48,True
v1,2026-04-13,000815,美利云,10,观察池,64.0,False,post_close,2026-04-13 15:00:00,人气Top10；当日上涨；收盘承接较强；温和放量；站上20日线且不过热,v1每日精选未入前5,2026-04-13,20.28,2026-08-18,87,-11.88,1.82,3.11,5.03,1.08,True,2026-04-14,20.65,3.11,5.03,1.08,True,1.26,3.15,-0.73,True,9.52,9.52,-1.28,True,7.55,7.55,-3.05,True,8.23,13.91,-1.28,True,6.3,11.86,-3.05,True,-3.16,13.91,-8.38,True,-4.89,11.86,-10.02,True
v1,2026-04-13,600176,中国巨石,11,强推观察,94.0,True,post_close,2026-04-13 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；首次上榜即强势；v1每日精选入选,-,2026-04-13,32.11,2026-08-26,93,23.01,2.99,1.12,3.71,-0.53,True,2026-04-14,33.07,1.12,3.71,-0.53,True,-1.81,0.7,-3.42,True,2.18,4.89,-3.83,True,-0.79,1.84,-6.62,True,-1.84,6.85,-3.83,True,-4.69,3.75,-6.62,True,3.55,9.06,-3.96,True,0.54,5.9,-6.74,True
v1,2026-04-13,600654,中安科,12,强推观察,100.0,True,post_close,2026-04-13 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；v1每日精选入选,-,2026-04-13,4.49,2026-07-21,67,-40.31,-0.67,0.67,3.79,-3.12,True,2026-04-14,4.46,0.67,3.79,-3.12,True,1.35,4.48,-2.47,True,4.23,6.01,-3.79,True,4.93,6.73,-3.14,True,-4.9,6.01,-6.01,True,-4.26,6.73,-5.38,True,-15.81,6.01,-18.71,True,-15.25,6.73,-18.16,True
v1,2026-04-13,002263,大东南,13,不推送,58.0,False,post_close,2026-04-13 15:00:00,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,-,2026-04-13,4.99,2026-07-21,67,-45.89,-1.6,-1.0,2.4,-3.81,True,2026-04-14,4.91,-1.0,2.4,-3.81,True,0.61,4.07,-2.24,True,3.61,3.61,-6.81,True,5.3,5.3,-5.3,True,2.81,7.21,-6.81,True,4.48,8.96,-5.3,True,-14.43,7.21,-18.64,True,-13.03,8.96,-17.31,True
v1,2026-04-13,601869,长飞光纤,14,不推送,36.0,False,post_close,2026-04-13 15:00:00,人气Top20；温和放量；站上20日线且不过热；连续上榜确认,当日转弱,2026-04-13,369.18,2026-07-22,68,-0.85,0.22,-1.27,2.05,-2.48,True,2026-04-14,369.99,-1.27,2.05,-2.48,True,-1.48,1.83,-2.7,True,-0.18,2.05,-6.28,True,-0.4,1.83,-6.48,True,4.29,8.88,-6.28,True,4.06,8.65,-6.48,True,2.25,14.55,-6.28,True,2.03,14.29,-6.48,True
v1,2026-04-13,600105,永鼎股份,15,不推送,48.0,False,post_close,2026-04-13 15:00:00,人气Top20；温和放量；近5日趋势升温；连续上榜确认,偏离20日线较大,2026-04-13,38.7,2026-07-22,68,-8.06,-1.55,-3.93,-0.21,-4.91,True,2026-04-14,38.1,-3.93,-0.21,-4.91,True,-2.41,1.36,-3.41,True,1.99,4.65,-5.92,True,3.6,6.3,-4.44,True,8.01,13.33,-5.92,True,9.71,15.12,-4.44,True,25.37,31.78,-5.92,True,27.35,33.86,-4.44,True
v1,2026-04-13,600666,奥瑞德,16,观察池,68.0,False,post_close,2026-04-13 15:00:00,人气Top20；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,v1每日精选未入前5,2026-04-13,6.42,2026-07-21,67,-50.93,2.96,0.93,5.3,0.0,True,2026-04-14,6.61,0.93,5.3,0.0,True,-1.97,2.27,-2.87,True,6.7,6.7,-6.39,True,3.63,3.63,-9.08,True,11.53,17.91,-6.39,True,8.32,14.52,-9.08,True,-9.5,17.91,-13.08,True,-12.1,14.52,-15.58,True
v1,2026-04-13,002281,光迅科技,17,观察池,69.0,False,post_close,2026-04-13 15:00:00,人气Top20；当日上涨；收盘承接较强；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认,短线涨幅偏高；v1每日精选未入前5,2026-04-13,113.73,2026-07-22,68,68.73,-0.2,-2.05,0.55,-3.1,True,2026-04-14,113.5,-2.05,0.55,-3.1,True,-1.85,0.76,-2.91,True,-6.61,0.55,-7.15,True,-6.42,0.76,-6.96,True,5.56,10.49,-7.15,True,5.77,10.71,-6.96,True,18.28,24.38,-7.15,True,18.52,24.63,-6.96,True
v1,2026-04-13,301696,三瑞智能,18,重点观察,82.0,True,post_close,2026-04-13 15:00:00,人气Top20；当日涨停附近；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升；v1每日精选入选,-,2026-04-13,118.5,2026-07-21,67,-15.3,-3.8,1.43,3.37,-6.85,True,2026-04-14,114.0,1.43,3.37,-6.85,True,5.43,7.45,-3.18,True,-2.96,4.64,-8.86,True,0.87,8.77,-5.26,True,-13.92,4.64,-16.03,True,-10.53,8.77,-12.72,True,-20.32,4.64,-24.58,True,-17.18,8.77,-21.61,True
v1,2026-04-13,002467,二六三,19,观察池,80.0,False,post_close,2026-04-13 15:00:00,人气Top20；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；首次上榜即强势,v1每日精选未入前5,2026-04-13,7.87,2026-07-21,67,-45.49,0.25,-1.78,1.4,-3.05,True,2026-04-14,7.89,-1.78,1.4,-3.05,True,-2.03,1.14,-3.3,True,0.51,2.8,-3.68,True,0.25,2.53,-3.93,True,-3.94,2.8,-5.08,True,-4.18,2.53,-5.32,True,-13.72,2.8,-15.5,True,-13.94,2.53,-15.72,True
v1,2026-04-13,002418,康盛股份,20,观察池,73.0,False,post_close,2026-04-13 15:00:00,人气Top20；当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；连续上榜确认,短线涨幅偏高；偏离20日线较大；v1每日精选未入前5,2026-04-13,6.26,2026-08-27,94,-21.57,-0.8,-2.56,0.48,-5.27,True,2026-04-14,6.21,-2.56,0.48,-5.27,True,-1.77,1.29,-4.51,True,-10.06,0.48,-12.62,True,-9.34,1.29,-11.92,True,8.79,8.79,-12.62,True,9.66,9.66,-11.92,True,-4.31,13.74,-12.62,True,-3.54,14.65,-11.92,True
v1,2026-04-13,600110,诺德股份,21,观察池,72.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,v1每日精选未入前5,2026-04-13,10.19,2026-07-21,67,-8.34,0.1,1.77,3.53,-1.67,True,2026-04-14,10.2,1.77,3.53,-1.67,True,1.67,3.43,-1.76,True,-1.37,6.77,-2.55,True,-1.47,6.67,-2.65,True,-1.86,6.77,-4.71,True,-1.96,6.67,-4.8,True,2.85,6.77,-15.31,True,2.75,6.67,-15.39,True
v1,2026-04-13,002328,新朋股份,22,不推送,35.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日上涨；放量仍可控；近5日强势延续；连续上榜确认,短线涨幅偏高；偏离20日线较大,2026-04-13,10.76,2026-07-21,67,-41.54,3.35,10.04,10.04,0.37,True,2026-04-14,11.12,10.04,10.04,0.37,True,6.47,6.47,-2.88,True,24.54,26.21,0.37,True,20.5,22.12,-2.88,True,15.15,26.21,0.37,True,11.42,22.12,-2.88,True,0.74,26.21,0.0,True,-2.52,22.12,-3.24,True
v1,2026-04-13,000890,法尔胜,23,不推送,0.0,False,post_close,2026-04-13 15:00:00,人气Top50；连续上榜确认；人气排名明显上升,当日转弱；近5日趋势未确认；仍在20日线下方,2026-04-13,13.15,2026-07-21,67,-52.7,-4.94,-7.98,-2.28,-8.75,True,2026-04-14,12.5,-7.98,-2.28,-8.75,True,-3.2,2.8,-4.0,True,-5.78,-2.28,-13.54,True,-0.88,2.8,-9.04,True,3.04,3.42,-13.54,True,8.4,8.8,-9.04,True,25.55,32.93,-13.54,True,32.08,39.84,-9.04,True
v1,2026-04-13,002364,中恒电气,24,不推送,51.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认,短线涨幅偏高；偏离20日线较大；一字或近似一字，参与点差,2026-04-13,38.63,2026-07-21,67,3.52,8.72,9.99,9.99,5.28,True,2026-04-14,42.0,9.99,9.99,5.28,True,1.17,1.17,-3.17,True,10.79,14.32,5.28,True,1.9,5.14,-3.17,True,13.12,14.34,4.48,True,4.05,5.17,-3.9,True,6.52,17.65,4.48,True,-2.02,8.21,-3.9,True
v1,2026-04-13,600103,青山纸业,25,不推送,12.0,False,post_close,2026-04-13 15:00:00,人气Top50；近5日趋势升温；站上20日线且不过热；连续上榜确认,收盘承接偏弱；放量过猛,2026-04-13,4.0,2026-07-21,67,-34.75,-2.25,3.75,5.25,-2.5,True,2026-04-14,3.91,3.75,5.25,-2.5,True,6.14,7.67,-0.26,True,1.25,5.25,-2.5,True,3.58,7.67,-0.26,True,18.0,18.0,-2.5,True,20.72,20.72,-0.26,True,18.5,42.75,-2.5,True,21.23,46.04,-0.26,True
v1,2026-04-13,002475,立讯精密,26,不推送,40.0,False,post_close,2026-04-13 15:00:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落；上影线偏长,2026-04-13,58.6,2026-08-31,96,-1.67,0.68,0.92,3.5,-0.09,True,2026-04-14,59.0,0.92,3.5,-0.09,True,0.24,2.8,-0.76,True,3.16,4.06,-1.02,True,2.46,3.36,-1.69,True,12.17,12.17,-1.02,True,11.41,11.41,-1.69,True,22.82,23.89,-1.02,True,21.98,23.05,-1.69,True
v1,2026-04-13,002594,比亚迪,27,观察池,60.0,False,post_close,2026-04-13 15:00:00,人气Top50；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,v1每日精选未入前5,2026-04-13,104.25,2026-08-21,90,-13.22,-1.2,-0.41,-0.06,-1.68,True,2026-04-14,103.0,-0.41,-0.06,-1.68,True,0.8,1.16,-0.49,True,1.24,1.65,-1.68,True,2.47,2.88,-0.49,True,-1.29,1.65,-1.68,True,-0.09,2.88,-0.49,True,-1.83,1.65,-5.32,True,-0.64,2.88,-4.17,True
v1,2026-04-13,002342,巨力索具,28,不推送,55.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日上涨；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升,短线涨幅偏高,2026-04-13,16.34,2026-07-21,67,-56.36,0.0,4.96,5.32,-2.02,True,2026-04-14,16.34,4.96,5.32,-2.02,True,4.96,5.32,-2.02,True,13.28,20.44,-2.02,True,13.28,20.44,-2.02,True,19.16,22.4,-2.02,True,19.16,22.4,-2.02,True,12.67,31.09,-2.02,True,12.67,31.09,-2.02,True
v1,2026-04-13,600743,华远控股,29,不推送,44.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日涨停附近；收在日内高位；连续上榜确认,短线涨幅过热；偏离20日线较大,2026-04-13,2.92,2026-07-20,66,-32.19,9.93,9.93,9.93,7.88,True,2026-04-14,3.21,9.93,9.93,7.88,True,0.0,0.0,-1.87,True,-9.25,20.89,-10.27,True,-17.45,9.97,-18.38,True,-11.3,20.89,-17.12,True,-19.31,9.97,-24.61,True,-20.21,20.89,-22.26,True,-27.41,9.97,-29.28,True
v1,2026-04-13,002131,利欧股份,30,不推送,48.0,False,post_close,2026-04-13 15:00:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,上影线偏长,2026-04-13,8.05,2026-09-02,98,-40.5,1.49,0.87,3.11,-0.25,True,2026-04-14,8.17,0.87,3.11,-0.25,True,-0.61,1.59,-1.71,True,0.0,3.11,-3.35,True,-1.47,1.59,-4.77,True,2.86,4.6,-3.35,True,1.35,3.06,-4.77,True,-15.9,4.6,-16.77,True,-17.14,3.06,-17.99,True
v1,2026-04-13,603256,宏和科技,31,不推送,59.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热,短线涨幅偏高,2026-04-13,89.3,2026-07-22,68,73.64,6.38,9.74,10.0,5.26,True,2026-04-14,95.0,9.74,10.0,5.26,True,3.16,3.4,-1.05,True,13.66,20.72,5.26,True,6.84,13.47,-1.05,True,16.42,22.7,5.26,True,9.43,15.34,-1.05,True,19.16,27.17,5.26,True,12.01,19.54,-1.05,True
v1,2026-04-13,603538,美诺华,32,不推送,14.0,False,post_close,2026-04-13 15:00:00,人气Top50；温和放量；近5日趋势升温；连续上榜确认,当日转弱；收盘承接偏弱；偏离20日线较大；人气排名明显回落,2026-04-13,48.07,2026-07-22,68,-39.19,0.0,6.01,7.74,-2.64,True,2026-04-14,48.07,6.01,7.74,-2.64,True,6.01,7.74,-2.64,True,16.5,19.18,-2.64,True,16.5,19.18,-2.64,True,6.95,19.18,-2.64,True,6.95,19.18,-2.64,True,17.33,23.57,-2.64,True,17.33,23.57,-2.64,True
v1,2026-04-13,600487,亨通光电,33,不推送,12.0,False,post_close,2026-04-13 15:00:00,人气Top50；温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认,2026-04-13,53.49,2026-07-29,73,-6.99,0.04,-1.53,1.72,-2.51,True,2026-04-14,53.51,-1.53,1.72,-2.51,True,-1.57,1.68,-2.54,True,-0.65,1.72,-4.86,True,-0.69,1.68,-4.9,True,13.83,14.02,-4.86,True,13.79,13.98,-4.9,True,33.45,39.26,-4.86,True,33.4,39.21,-4.9,True
v1,2026-04-13,002384,东山精密,34,不推送,23.0,False,post_close,2026-04-13 15:00:00,人气Top50；温和放量；近5日强势延续；连续上榜确认,短线涨幅偏高；偏离20日线较大；人气排名明显回落；上影线偏长,2026-04-13,146.83,2026-09-01,97,28.51,0.12,-0.57,1.48,-2.26,True,2026-04-14,147.0,-0.57,1.48,-2.26,True,-0.68,1.37,-2.37,True,1.85,2.84,-2.26,True,1.73,2.72,-2.37,True,6.93,14.55,-2.26,True,6.8,14.42,-2.37,True,27.15,33.49,-2.26,True,27.01,33.33,-2.37,True
v1,2026-04-13,603803,瑞斯康达,35,观察池,78.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,v1每日精选未入前5,2026-04-13,15.26,2026-07-21,67,-40.04,10.03,-1.7,10.03,-2.82,True,2026-04-14,16.79,-1.7,10.03,-2.82,True,-10.66,0.0,-11.67,True,-0.39,10.03,-4.33,True,-9.47,0.0,-13.04,True,2.88,10.03,-4.33,True,-6.49,0.0,-13.04,True,-9.04,10.03,-13.5,True,-17.33,0.0,-21.38,True
v1,2026-04-13,001309,德明利,36,观察池,65.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日强涨；收盘承接较强；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认,短线涨幅偏高；人气排名明显回落；v1每日精选未入前5,2026-04-13,481.49,2026-08-28,95,-9.36,0.77,3.98,6.11,-0.1,True,2026-04-14,485.19,3.98,6.11,-0.1,True,3.18,5.3,-0.86,True,7.33,10.07,-0.1,True,6.51,9.23,-0.86,True,6.96,11.74,-0.1,True,6.14,10.88,-0.86,True,1.38,13.18,-0.1,True,0.61,12.31,-0.86,True
v1,2026-04-13,002080,中材科技,37,观察池,73.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热,短线涨幅偏高；v1每日精选未入前5,2026-04-13,50.14,2026-08-11,82,13.22,0.78,3.11,3.57,-1.99,True,2026-04-14,50.53,3.11,3.57,-1.99,True,2.32,2.77,-2.75,True,-2.57,3.57,-4.29,True,-3.32,2.77,-5.03,True,-2.55,3.57,-4.81,True,-3.3,2.77,-5.54,True,2.99,9.43,-4.81,True,2.2,8.59,-5.54,True
v1,2026-04-13,002491,通鼎互联,38,不推送,50.0,False,post_close,2026-04-13 15:00:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,-,2026-04-13,14.82,2026-08-14,85,32.59,-1.96,1.82,4.59,-4.59,True,2026-04-14,14.53,1.82,4.59,-4.59,True,3.85,6.68,-2.68,True,5.4,5.4,-7.35,True,7.5,7.5,-5.51,True,12.28,12.28,-7.35,True,14.52,14.52,-5.51,True,13.5,22.81,-7.35,True,15.76,25.26,-5.51,True
v1,2026-04-13,001896,豫能控股,39,观察池,74.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,v1每日精选未入前5,2026-04-13,14.41,2026-07-22,68,5.27,3.19,4.51,9.99,2.01,True,2026-04-14,14.87,4.51,9.99,2.01,True,1.28,6.59,-1.14,True,18.39,22.69,-1.46,True,14.73,18.9,-4.51,True,30.4,30.4,-1.46,True,26.36,26.36,-4.51,True,13.74,30.81,-1.46,True,10.22,26.77,-4.51,True
v1,2026-04-13,002309,中利集团,40,不推送,20.0,False,post_close,2026-04-13 15:00:00,人气Top50；站上20日线且不过热；连续上榜确认,近5日趋势未确认,2026-04-13,4.45,2026-07-21,67,-37.98,-0.9,-4.72,1.12,-6.07,True,2026-04-14,4.41,-4.72,1.12,-6.07,True,-3.85,2.04,-5.22,True,-8.09,1.12,-11.01,True,-7.26,2.04,-10.2,True,-1.57,1.12,-11.01,True,-0.68,2.04,-10.2,True,-6.52,2.25,-11.01,True,-5.67,3.17,-10.2,True
v1,2026-04-13,300390,天华新能,41,观察池,61.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日涨停附近；收盘承接较强；温和放量；近5日强势延续；连续上榜确认,短线涨幅偏高；偏离20日线较大；人气排名明显回落；v1每日精选未入前5,2026-04-13,80.2,2026-07-21,67,-30.4,-4.45,1.06,1.3,-4.45,True,2026-04-14,76.63,1.06,1.3,-4.45,True,5.77,6.02,0.0,True,6.83,10.82,-5.71,True,11.81,15.99,-1.32,True,7.99,13.47,-5.71,True,13.02,18.75,-1.32,True,17.49,21.17,-5.71,True,22.97,26.82,-1.32,True
v1,2026-04-13,600527,江南高纤,42,观察池,80.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,v1每日精选未入前5,2026-04-13,2.81,2026-07-21,67,-27.05,1.07,-2.14,4.63,-2.85,True,2026-04-14,2.84,-2.14,4.63,-2.85,True,-3.17,3.52,-3.87,True,-2.49,4.63,-6.41,True,-3.52,3.52,-7.39,True,-2.49,4.63,-6.41,True,-3.52,3.52,-7.39,True,-0.71,4.63,-12.46,True,-1.76,3.52,-13.38,True
v1,2026-04-13,600703,三安光电,43,不推送,52.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；连续上榜确认,仍在20日线下方,2026-04-13,12.45,2026-07-22,68,-1.29,-1.2,-1.85,1.12,-2.81,True,2026-04-14,12.3,-1.85,1.12,-2.81,True,-0.65,2.36,-1.63,True,-2.57,1.12,-4.42,True,-1.38,2.36,-3.25,True,9.64,11.81,-4.42,True,10.98,13.17,-3.25,True,18.31,29.0,-4.42,True,19.76,30.57,-3.25,True
v1,2026-04-13,000889,中嘉博创,44,不推送,14.0,False,post_close,2026-04-13 15:00:00,人气Top50；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱,2026-04-13,3.92,2026-07-22,68,1.79,-0.77,9.95,9.95,-0.77,True,2026-04-14,3.89,9.95,9.95,-0.77,True,10.8,10.8,0.0,True,27.55,32.91,-0.77,True,28.53,33.93,0.0,True,31.12,39.03,-0.77,True,32.13,40.1,0.0,True,13.78,39.03,-0.77,True,14.65,40.1,0.0,True
v1,2026-04-13,002902,铭普光磁,45,观察池,80.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,v1每日精选未入前5,2026-04-13,30.88,2026-07-21,67,-29.63,-0.84,-1.91,3.47,-2.91,True,2026-04-14,30.62,-1.91,3.47,-2.91,True,-1.08,4.34,-2.09,True,-0.84,3.47,-6.28,True,0.0,4.34,-5.49,True,-2.2,3.47,-6.28,True,-1.37,4.34,-5.49,True,-7.35,3.47,-16.55,True,-6.56,4.34,-15.84,True
v1,2026-04-13,601012,隆基绿能,46,不推送,54.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日上涨；温和放量；近5日趋势升温；连续上榜确认；人气排名明显上升,-,2026-04-13,17.68,2026-07-24,70,-29.75,-0.51,-0.74,-0.28,-1.87,True,2026-04-14,17.59,-0.74,-0.28,-1.87,True,-0.23,0.23,-1.36,True,-0.96,-0.11,-1.87,True,-0.45,0.4,-1.36,True,-0.17,0.68,-2.55,True,0.34,1.19,-2.05,True,-3.05,0.68,-3.17,True,-2.56,1.19,-2.67,True
v1,2026-04-13,300476,胜宏科技,47,观察池,60.0,False,post_close,2026-04-13 15:00:00,人气Top50；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,v1每日精选未入前5,2026-04-13,296.16,2026-07-22,68,-18.83,0.5,4.0,5.35,-0.83,True,2026-04-14,297.63,4.0,5.35,-0.83,True,3.49,4.83,-1.32,True,2.48,5.62,-1.22,True,1.97,5.09,-1.71,True,15.82,18.11,-1.22,True,15.24,17.53,-1.71,True,7.17,18.11,-1.22,True,6.64,17.53,-1.71,True
v1,2026-04-13,002361,神剑股份,48,不推送,32.0,False,post_close,2026-04-13 15:00:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,收盘承接偏弱；上影线偏长,2026-04-13,16.7,2026-07-21,67,-43.71,-0.9,0.9,2.34,-2.04,True,2026-04-14,16.55,0.9,2.34,-2.04,True,1.81,3.26,-1.15,True,15.33,22.1,-2.04,True,16.37,23.2,-1.15,True,23.53,23.53,-2.04,True,24.65,24.65,-1.15,True,29.7,43.41,-2.04,True,30.88,44.71,-1.15,True
v1,2026-04-13,603019,中科曙光,49,不推送,56.0,False,post_close,2026-04-13 15:00:00,人气Top50；当日上涨；放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,-,2026-04-13,88.99,2026-07-22,68,14.79,0.61,-0.16,0.89,-1.35,True,2026-04-14,89.53,-0.16,0.89,-1.35,True,-0.76,0.28,-1.94,True,0.0,2.26,-1.35,True,-0.6,1.64,-1.94,True,2.92,5.52,-1.35,True,2.3,4.88,-1.94,True,5.47,6.44,-1.35,True,4.84,5.8,-1.94,True
v1,2026-04-13,002074,国轩高科,50,不推送,48.0,False,post_close,2026-04-13 15:00:00,人气Top50；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落,2026-04-13,39.5,2026-08-11,82,-29.85,-0.53,1.06,1.24,-1.47,True,2026-04-14,39.29,1.06,1.24,-1.47,True,1.6,1.78,-0.94,True,0.71,1.24,-2.28,True,1.25,1.78,-1.76,True,1.11,2.41,-2.28,True,1.65,2.95,-1.76,True,-0.1,5.04,-2.28,True,0.43,5.6,-1.76,True
v1,2026-04-13,002517,恺英网络,51,不推送,0.0,False,post_close,2026-04-13 15:00:00,-,当日转弱；收盘承接偏弱；近5日趋势未确认,2026-04-13,18.17,2026-07-20,66,-8.15,0.99,-1.93,1.27,-2.37,True,2026-04-14,18.35,-1.93,1.27,-2.37,True,-2.89,0.27,-3.32,True,1.1,1.87,-2.42,True,0.11,0.87,-3.38,True,-2.2,1.87,-2.7,True,-3.16,0.87,-3.65,True,-6.22,1.87,-9.14,True,-7.14,0.87,-10.03,True
v1,2026-04-13,002124,天邦食品,52,不推送,58.0,False,post_close,2026-04-13 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热,-,2026-04-13,2.59,2026-07-20,66,-15.06,0.77,10.04,10.04,-0.77,True,2026-04-14,2.61,10.04,10.04,-0.77,True,9.2,9.2,-1.53,True,13.13,21.24,-0.77,True,12.26,20.31,-1.53,True,18.15,26.64,-0.77,True,17.24,25.67,-1.53,True,-3.86,26.64,-5.79,True,-4.6,25.67,-6.51,True
