signal_date,code,name,rank,popularity_score,source,capture_type,snapshot_time,first_seen_date,appearance_count,consecutive_days,previous_rank,rank_change,price_status,price_date,open,close,high,low,volume,day_return_pct,pre3_return_pct,pre5_return_pct,close_position,volume_ratio_5,dist_ma5_pct,dist_ma10_pct,dist_ma20_pct,dist_high60_pct,upper_shadow_pct,limit_up_like,one_word_like,price_lag_days
2026-05-08,002902,铭普光磁,72,8882.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-08,1,1,,,ok,2026-05-08,32.78,36.18,36.18,32.48,209085.0,10.0,19.05,14.97,1.0,0.49,11.5,18.68,20.08,0.0,0.0,True,False,0.0
2026-05-08,000063,中兴通讯,72,38771.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,2,1,87.0,15.0,ok,2026-05-08,38.52,38.68,38.9,37.93,1378174.0,-0.57,5.4,7.41,0.773,1.03,2.36,3.76,6.45,-1.2,0.227,False,False,0.0
2026-05-08,603399,永杉锂业,73,38661.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,15.0,-58.0,ok,2026-05-08,22.97,23.99,24.84,22.9,1469766.0,6.24,23.72,49.66,0.562,2.46,14.33,35.74,59.6,-3.42,0.438,False,False,0.0
2026-05-08,000592,平潭发展,74,38455.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-07,2,2,74.0,0.0,ok,2026-05-08,11.37,11.44,11.59,11.2,2567108.0,0.88,6.32,4.76,0.615,1.48,3.83,4.67,2.25,-13.33,0.385,False,False,0.0
2026-05-08,603045,福达合金,75,8718.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-08,1,1,,,ok,2026-05-08,62.14,62.14,62.14,62.14,16199.0,10.0,33.12,55.0,1.0,0.28,19.92,37.78,57.27,0.0,0.0,True,True,0.0
2026-05-08,000720,新能泰山,75,38287.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,5.43,5.69,5.69,5.3,3026117.0,10.06,25.33,26.16,1.0,5.02,15.14,17.51,11.9,-20.75,0.0,True,False,0.0
2026-05-08,002015,协鑫能科,76,5571.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-06,3,3,42.0,-34.0,ok,2026-05-08,20.29,20.66,20.74,20.21,463674.0,0.34,16.39,9.49,0.849,0.28,6.25,6.24,10.15,-10.13,0.151,False,False,0.0
2026-05-08,000977,浪潮信息,76,37519.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,72.09,76.44,79.45,71.06,1251843.0,4.43,9.65,7.98,0.641,1.58,4.78,4.51,8.23,-3.79,0.359,False,False,0.0
2026-05-08,000967,盈峰环境,77,5563.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-08,1,1,,,ok,2026-05-08,16.3,16.78,17.09,15.89,1022763.0,2.19,23.66,18.34,0.742,0.4,10.67,17.17,28.51,-1.81,0.258,False,False,0.0
2026-05-08,300488,恒锋工具,77,8703.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-08,1,1,,,ok,2026-05-08,36.49,41.56,41.56,36.0,245328.0,20.01,36.44,40.36,1.0,3.48,24.06,31.3,37.19,0.0,0.0,True,False,0.0
2026-05-08,300476,胜宏科技,77,37025.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-07,2,2,83.0,6.0,ok,2026-05-08,333.03,358.66,367.01,333.03,559682.0,6.09,9.18,14.57,0.754,1.21,6.43,8.49,12.84,-2.28,0.246,False,False,0.0
2026-05-08,001267,汇绿生态,78,8580.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-08,1,1,,,ok,2026-05-08,55.55,62.38,62.38,54.61,568628.0,10.0,15.6,20.45,1.0,0.86,11.58,18.11,29.95,0.0,0.0,True,False,0.0
2026-05-08,000070,特发信息,78,36735.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-07,2,2,37.0,-41.0,ok,2026-05-08,19.97,21.07,21.22,19.69,1608189.0,4.77,16.54,9.45,0.902,1.87,8.75,6.16,5.1,-6.36,0.098,False,False,0.0
2026-05-08,000582,北部湾港,79,8473.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-08,1,1,,,ok,2026-05-07,12.01,12.43,12.73,11.99,703399.0,2.39,10.0,14.67,0.595,1.59,6.11,9.91,13.05,-2.36,0.405,False,False,1.0
2026-05-08,002181,粤传媒,79,36607.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,13.0,-66.0,ok,2026-05-08,18.6,18.35,19.04,17.72,1136140.0,-1.98,11.28,27.25,0.477,0.89,5.84,18.7,27.85,-7.18,0.333,False,False,0.0
2026-05-08,000678,襄阳轴承,80,8395.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-08,1,1,,,ok,2026-05-08,12.21,13.49,13.49,12.04,575542.0,10.03,15.89,18.13,1.0,5.7,11.16,12.61,9.18,-6.58,0.0,True,False,0.0
2026-05-08,002261,拓维信息,80,36489.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,36.56,35.87,36.94,35.8,1428716.0,-4.98,1.21,2.4,0.061,1.07,-1.22,-3.32,-2.58,-18.59,0.333,False,False,0.0
2026-05-08,603318,水发燃气,81,5397.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-07,2,2,41.0,-40.0,ok,2026-05-08,12.5,12.66,12.86,12.07,365609.0,-2.99,-11.22,-8.13,0.747,0.3,-8.29,0.09,23.43,-16.16,0.253,False,False,0.0
2026-05-08,002594,比亚迪,81,8364.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-06,2,1,68.0,-13.0,ok,2026-05-08,100.47,99.99,101.0,99.8,335508.0,-0.47,-2.9,-1.47,0.158,0.53,-1.89,-1.44,-2.03,-10.58,0.442,False,False,0.0
2026-05-08,002183,怡亚通,81,36480.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,6.79,6.83,6.99,6.52,4403376.0,5.08,22.18,21.31,0.66,4.09,11.64,14.85,15.07,-2.29,0.34,False,False,0.0
2026-05-08,601689,拓普集团,82,8355.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-08,1,1,,,ok,2026-05-08,64.2,67.06,68.83,63.88,661218.0,4.02,11.51,18.33,0.642,1.76,7.71,11.55,11.71,-9.96,0.358,False,False,0.0
2026-05-08,601698,中国卫通,82,36098.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,37.6,39.8,40.88,37.38,1388432.0,5.21,8.54,13.36,0.691,2.24,6.0,7.08,11.51,-2.69,0.309,False,False,0.0
2026-05-08,002115,三维通信,83,5304.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-07,2,2,58.0,-25.0,ok,2026-05-08,14.68,14.6,14.72,14.33,531112.0,-4.7,1.32,4.29,0.692,0.31,-1.27,5.2,10.94,-9.88,0.103,False,False,0.0
2026-05-08,603937,丽岛新材,83,35962.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,16.94,18.88,18.88,16.64,400947.0,10.02,23.8,49.84,1.0,1.88,15.22,29.32,32.32,0.0,0.0,True,False,0.0
2026-05-08,300052,中青宝,84,5224.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-08,1,1,,,ok,2026-05-08,14.97,16.15,16.85,14.97,460625.0,13.17,37.68,36.75,0.628,2.07,21.72,25.22,24.62,-4.15,0.372,True,False,0.0
2026-05-08,603986,兆易创新,84,35926.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,71.0,-13.0,ok,2026-05-08,340.25,333.35,342.55,331.05,440833.0,-4.6,6.76,8.41,0.2,0.95,1.22,5.1,12.46,-6.52,0.2,False,False,0.0
2026-05-08,002335,科华数据,85,5184.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-08,1,1,,,ok,2026-05-08,69.0,68.17,69.0,67.51,189554.0,-1.43,11.96,11.39,0.443,0.61,5.56,5.3,8.33,-6.39,0.0,False,False,0.0
2026-05-08,300502,新易盛,85,35844.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,8.0,-77.0,ok,2026-05-08,553.0,551.67,560.99,546.47,298005.0,-2.1,4.92,3.03,0.358,0.79,2.14,-0.46,1.47,-12.13,0.55,False,False,0.0
2026-05-08,600770,综艺股份,86,5157.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-06,3,3,76.0,-10.0,ok,2026-05-08,8.06,8.11,8.17,7.8,678783.0,-0.73,6.43,5.87,0.838,0.3,0.95,9.8,23.97,-7.63,0.162,False,False,0.0
2026-05-08,601016,节能风电,86,35818.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,21.0,-65.0,ok,2026-05-08,4.92,4.9,5.1,4.84,7256996.0,-1.8,15.02,3.59,0.231,1.06,4.7,6.96,13.39,-14.49,0.692,False,False,0.0
2026-05-08,301308,江波龙,87,5134.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-06,3,3,55.0,-32.0,ok,2026-05-08,474.64,477.0,485.0,474.0,68907.0,-1.31,18.92,24.97,0.273,0.27,5.67,15.04,23.28,-6.21,0.727,False,False,0.0
2026-05-08,603259,药明康德,87,8228.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-08,1,1,,,ok,2026-05-08,110.01,106.96,110.2,106.77,409683.0,-3.88,-2.36,-3.26,0.055,0.64,-2.4,1.04,2.0,-6.59,0.055,False,False,0.0
2026-05-08,002176,江特电机,87,35469.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,82.0,-5.0,ok,2026-05-08,15.37,15.15,16.38,15.05,2450402.0,-2.38,-5.61,3.55,0.075,0.81,-3.52,3.75,18.28,-10.72,0.759,False,False,0.0
2026-05-08,601208,东材科技,88,5095.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-07,2,2,57.0,-31.0,ok,2026-05-08,46.25,47.5,47.73,45.01,450024.0,5.18,21.36,33.46,0.915,0.48,12.29,22.38,29.62,-0.48,0.085,False,False,0.0
2026-05-08,600152,维科技术,88,8082.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-08,1,1,,,ok,2026-05-08,14.98,15.41,16.62,14.93,1401833.0,1.99,3.77,-1.78,0.284,1.01,2.79,8.38,18.5,-7.28,0.716,False,False,0.0
2026-05-08,000559,万向钱潮,88,34552.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,17.0,17.48,18.34,16.82,1755212.0,2.82,10.01,12.34,0.434,2.13,6.03,4.61,6.58,-15.47,0.566,False,False,0.0
2026-05-08,300570,太辰光,89,34328.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,145.95,162.1,167.99,145.33,417918.0,8.03,19.26,13.66,0.74,1.69,11.0,12.78,16.83,-3.51,0.26,False,False,0.0
2026-05-08,002131,利欧股份,90,34308.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,2,1,64.0,-26.0,ok,2026-05-08,7.07,7.08,7.25,7.02,4791517.0,0.14,9.77,7.6,0.261,1.07,4.15,0.31,-6.13,-31.4,0.739,False,False,0.0
2026-05-08,603993,洛阳钼业,91,34053.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,19.31,19.91,19.96,19.13,2959863.0,1.74,6.93,7.74,0.94,1.16,2.87,3.59,2.61,-19.98,0.06,False,False,0.0
2026-05-08,002298,中电鑫龙,92,4875.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-08,1,1,,,ok,2026-05-08,11.16,11.09,11.26,10.88,455790.0,-0.18,13.16,15.76,0.553,1.25,6.9,9.38,8.84,-18.46,0.263,False,False,0.0
2026-05-08,605222,起帆电缆,92,33890.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,35.0,37.88,38.57,34.8,259726.0,7.31,4.15,10.5,0.817,1.04,6.77,9.52,24.33,-1.79,0.183,False,False,0.0
2026-05-08,600330,天通股份,93,33884.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,68.0,-25.0,ok,2026-05-08,27.8,29.16,30.19,27.51,2050571.0,4.22,4.55,10.37,0.616,0.84,5.88,8.44,22.92,-3.41,0.384,False,False,0.0
2026-05-08,603019,中科曙光,94,4841.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-06,3,3,50.0,-44.0,ok,2026-05-08,97.99,96.86,97.99,96.0,232585.0,-1.91,4.2,6.56,0.432,0.31,1.15,3.02,6.55,-5.28,0.0,False,False,0.0
2026-05-08,002256,兆新股份,94,7748.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-08,1,1,,,ok,2026-05-08,4.75,5.28,5.28,4.7,2451761.0,10.0,15.03,17.33,1.0,1.33,10.41,13.89,21.64,0.0,0.0,True,False,0.0
2026-05-08,603598,引力传媒,94,33804.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,26.41,24.9,26.42,24.75,691508.0,3.66,19.71,25.88,0.09,4.74,11.23,15.66,16.5,-21.2,0.006,False,False,0.0
2026-05-08,002536,飞龙股份,95,7747.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-08,1,1,,,ok,2026-05-08,38.14,43.34,43.34,38.14,490229.0,10.0,20.79,18.71,1.0,1.45,13.18,13.64,17.24,0.0,0.0,True,False,0.0
2026-05-08,600379,宝光股份,95,33540.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,23.0,-72.0,ok,2026-05-08,17.6,16.75,17.6,16.51,749524.0,-6.16,-0.18,20.85,0.22,1.38,-1.57,12.93,24.19,-17.53,0.0,False,False,0.0
2026-05-08,600111,北方稀土,96,33303.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,56.0,-40.0,ok,2026-05-08,54.8,54.75,55.35,53.89,1414805.0,-1.01,3.22,18.2,0.589,0.76,1.55,7.93,7.89,-13.87,0.377,False,False,0.0
2026-05-08,002185,华天科技,97,4802.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-06,3,3,100.0,3.0,ok,2026-05-08,13.7,13.68,13.74,13.56,426997.0,-1.87,4.35,8.14,0.667,0.23,1.91,4.92,7.29,-10.88,0.222,False,False,0.0
2026-05-08,002519,银河电子,97,33208.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,8.4,8.84,9.11,8.28,1936645.0,4.99,8.73,12.9,0.675,3.02,6.35,7.67,7.47,-18.75,0.325,False,False,0.0
2026-05-08,601179,中国西电,98,32938.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,17.65,17.19,17.8,17.16,2095128.0,-1.77,1.6,-0.06,0.047,1.21,-0.28,-0.92,0.58,-16.76,0.234,False,False,0.0
2026-05-08,002792,通宇通讯,99,4720.0,10jqka,intraday_0950,2026-05-08 09:50:00,2026-05-08,1,1,,,ok,2026-05-08,50.18,50.43,51.25,50.03,140971.0,-1.98,15.51,19.3,0.328,0.33,6.77,7.22,5.38,-8.38,0.672,False,False,0.0
2026-05-08,000889,中嘉博创,99,7666.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-07,2,2,52.0,-47.0,ok,2026-05-08,5.66,5.43,5.89,5.34,2508323.0,1.5,22.85,10.59,0.164,1.52,9.17,13.13,16.84,-7.81,0.418,False,False,0.0
2026-05-08,002044,美年健康,99,32783.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,48.0,-51.0,ok,2026-05-08,6.2,6.17,6.45,6.12,3820184.0,-0.48,13.63,19.11,0.152,1.53,6.27,11.86,13.44,-15.94,0.758,False,False,0.0
2026-05-08,002460,赣锋锂业,100,7606.0,10jqka,intraday_1430,2026-05-08 14:30:00,2026-05-07,2,2,96.0,-4.0,ok,2026-05-08,87.95,84.79,89.95,84.68,732598.0,-3.65,-4.39,3.28,0.021,0.87,-3.61,-0.61,0.3,-7.51,0.38,False,False,0.0
2026-05-08,001896,豫能控股,100,31786.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,2,1,81.0,-19.0,ok,2026-05-08,16.71,16.41,17.12,16.22,1361501.0,-2.09,7.68,4.32,0.211,0.78,0.38,-1.19,2.16,-12.94,0.456,False,False,0.0
2026-05-11,002580,圣阳股份,1,46310.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,50.0,49.0,ok,2026-05-11,33.01,34.27,36.19,31.03,1743188.0,4.16,15.08,19.83,0.628,1.54,11.02,15.8,24.82,-5.31,0.372,False,False,0.0
2026-05-11,002081,金螳螂,2,44622.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,13.0,11.0,ok,2026-05-11,6.97,7.25,7.48,6.78,5811511.0,6.62,11.71,35.26,0.671,1.33,7.95,23.8,51.18,-3.07,0.329,False,False,0.0
2026-05-11,002281,光迅科技,3,43621.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,6.0,3.0,ok,2026-05-11,188.0,198.79,198.79,183.02,770319.0,10.0,31.81,49.61,1.0,1.07,18.48,32.2,50.58,0.0,0.0,True,False,0.0
2026-05-11,000547,航天发展,4,38528.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-08,2,2,2.0,-2.0,ok,2026-05-11,28.59,28.81,29.97,27.47,3795209.0,4.42,15.47,19.74,0.536,2.91,9.95,12.35,8.86,-16.83,0.464,False,False,0.0
2026-05-11,600522,中天科技,5,35759.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,7.0,2.0,ok,2026-05-11,44.98,43.86,44.99,42.75,4148832.0,7.24,25.71,27.95,0.496,1.69,14.73,20.66,32.17,-2.51,0.004,False,False,0.0
2026-05-11,603538,美诺华,6,33767.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,29.0,23.0,ok,2026-05-11,62.0,57.33,63.5,57.33,623011.0,-10.0,-16.31,-12.21,0.0,0.99,-8.61,-5.8,2.27,-18.55,0.243,False,False,0.0
2026-05-11,601991,大唐发电,7,33596.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,5.0,-2.0,ok,2026-05-11,6.0,6.09,6.09,5.88,2783118.0,9.93,32.97,41.96,1.0,0.57,19.83,32.19,42.81,0.0,0.0,True,False,0.0
2026-05-11,000066,中国长城,8,30240.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,4.0,-4.0,ok,2026-05-11,24.52,23.4,24.77,23.25,5728646.0,1.34,7.34,29.86,0.099,1.43,4.38,18.57,32.91,-5.53,0.164,False,False,0.0
2026-05-11,603778,国晟科技,9,29193.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,20.0,11.0,ok,2026-05-11,25.05,24.29,26.15,24.29,1034458.0,-10.0,-12.97,-11.25,0.0,1.36,-7.78,-7.91,-11.67,-29.12,0.591,False,False,0.0
2026-05-11,600396,华电辽能,10,28090.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,12.0,2.0,ok,2026-05-11,12.67,13.68,13.68,12.67,2386658.0,9.97,25.39,31.16,1.0,0.82,16.03,25.13,47.59,0.0,0.0,True,False,0.0
2026-05-11,002361,神剑股份,11,27334.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,1.0,-10.0,ok,2026-05-11,21.65,22.25,22.64,21.04,2758260.0,1.6,4.9,10.97,0.756,1.07,3.48,4.12,10.24,-7.1,0.244,False,False,0.0
2026-05-11,601016,节能风电,12,26759.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,86.0,74.0,ok,2026-05-11,4.89,5.12,5.26,4.89,7863881.0,4.49,9.17,12.28,0.622,1.16,6.84,9.26,17.1,-10.65,0.378,False,False,0.0
2026-05-11,002217,合力泰,13,26061.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,17.0,4.0,ok,2026-05-11,3.56,3.57,3.76,3.46,12444014.0,4.08,12.26,16.29,0.367,1.32,7.72,15.01,24.11,-5.05,0.633,False,False,0.0
2026-05-11,002185,华天科技,14,25211.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,3,1,100.0,86.0,ok,2026-05-11,14.01,14.74,14.75,14.01,3194996.0,7.28,8.22,15.43,0.986,1.61,6.58,11.35,14.41,-3.97,0.014,False,False,0.0
2026-05-11,600584,长电科技,15,24939.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,3,1,84.0,69.0,ok,2026-05-11,53.8,55.83,55.83,53.19,1629943.0,10.01,15.83,25.86,1.0,1.28,12.06,17.74,22.48,0.0,0.0,True,False,0.0
2026-05-11,603407,长裕集团,16,24391.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-11,1,1,,,ok,2026-05-11,68.75,91.84,110.28,68.75,297009.0,,,,0.556,,0.0,0.0,0.0,-16.72,0.444,False,False,0.0
2026-05-11,002565,顺灏股份,17,24120.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,10.0,-7.0,ok,2026-05-11,20.74,21.79,22.0,19.81,2401732.0,5.57,13.49,17.66,0.904,1.36,8.4,11.17,13.92,-5.22,0.096,False,False,0.0
2026-05-11,600487,亨通光电,18,22742.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,22.0,4.0,ok,2026-05-11,79.3,74.99,79.9,73.83,2388971.0,-2.95,4.44,11.29,0.191,1.44,2.52,5.35,17.09,-6.15,0.099,False,False,0.0
2026-05-11,002929,润建股份,19,6251.0,10jqka,intraday_0950,2026-05-11 09:50:00,2026-05-07,3,3,36.0,17.0,ok,2026-05-11,78.99,75.87,79.77,74.3,250275.0,-3.02,,,0.287,,0.0,0.0,0.0,-4.89,0.143,False,False,0.0
2026-05-11,601138,工业富联,19,21403.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,40.0,21.0,ok,2026-05-11,64.2,65.85,65.87,63.0,2724029.0,4.06,4.39,-0.62,0.993,1.12,3.13,0.7,5.53,-4.7,0.007,False,False,0.0
2026-05-11,301531,春光集团,20,21201.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-11,1,1,,,ok,2026-05-11,85.55,97.5,107.98,82.6,389947.0,,,,0.587,,0.0,0.0,0.0,-9.71,0.413,False,False,0.0
2026-05-11,002342,巨力索具,21,20806.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,3.0,-18.0,ok,2026-05-11,21.63,22.17,22.78,21.47,2614571.0,0.27,10.24,17.3,0.534,1.07,4.26,10.78,16.19,-7.62,0.466,False,False,0.0
2026-05-11,000988,华工科技,22,19599.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,33.0,11.0,ok,2026-05-11,139.98,147.56,148.78,139.93,1053847.0,7.95,17.87,23.96,0.862,1.06,11.37,18.16,22.0,-0.82,0.138,False,False,0.0
2026-05-11,600111,北方稀土,23,18933.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,96.0,73.0,ok,2026-05-11,54.91,57.85,57.96,54.76,2333614.0,5.66,4.2,13.54,0.966,1.15,4.62,12.34,13.31,-9.0,0.034,False,False,0.0
2026-05-11,002008,大族激光,24,18716.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-07,3,3,63.0,39.0,ok,2026-05-11,124.3,134.07,134.07,124.3,674366.0,10.02,31.45,29.99,1.0,1.29,17.47,23.12,39.11,0.0,0.0,True,False,0.0
2026-05-11,600186,莲花控股,25,18697.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,21.0,-4.0,ok,2026-05-11,10.5,10.3,10.67,9.8,3447625.0,-1.9,-9.65,-4.81,0.575,0.97,-4.72,0.35,14.1,-10.82,0.195,False,False,0.0
2026-05-11,002156,通富微电,26,18547.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,43.0,17.0,ok,2026-05-11,60.01,61.22,62.23,59.41,2015832.0,7.1,7.5,23.68,0.642,1.47,6.96,14.9,22.08,-1.62,0.358,False,False,0.0
2026-05-11,300136,信维通信,27,18241.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,54.0,27.0,ok,2026-05-11,106.75,115.52,116.55,105.73,1098041.0,14.04,18.87,35.17,0.905,1.03,13.96,23.85,40.89,-0.88,0.095,True,False,0.0
2026-05-11,603278,大业股份,28,17395.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-11,1,1,,,ok,2026-05-11,16.39,15.35,16.4,14.42,1140495.0,2.95,24.59,31.87,0.47,3.47,13.99,19.95,26.01,-6.4,0.005,False,False,0.0
2026-05-11,300308,中际旭创,29,17021.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,41.0,12.0,ok,2026-05-11,889.06,940.13,946.79,870.0,322655.0,6.11,9.83,11.26,0.913,1.29,6.42,7.76,12.63,-0.7,0.087,False,False,0.0
2026-05-11,002222,福晶科技,30,4743.0,10jqka,intraday_0950,2026-05-11 09:50:00,2026-05-11,1,1,,,ok,2026-05-11,95.9,108.24,108.24,94.02,575045.0,10.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,True,False,0.0
2026-05-11,002428,云南锗业,30,16844.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,53.0,23.0,ok,2026-05-11,88.5,92.2,92.28,86.6,1109828.0,7.12,19.72,33.2,0.986,1.08,13.69,19.56,33.15,-0.09,0.014,False,False,0.0
2026-05-11,301308,江波龙,31,16677.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,3,1,55.0,24.0,ok,2026-05-11,528.0,556.66,564.95,515.0,269581.0,15.97,15.65,34.36,0.834,1.14,15.85,28.76,39.62,-1.47,0.166,True,False,0.0
2026-05-11,601727,上海电气,32,16305.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-11,1,1,,,ok,2026-05-11,8.3,8.9,8.94,8.3,7662325.0,9.47,9.2,12.09,0.938,6.52,7.46,9.5,10.04,-7.87,0.062,False,False,0.0
2026-05-11,600745,*ST闻泰,33,15982.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,3,1,16.0,-17.0,ok,2026-05-11,22.9,22.9,22.9,22.9,15236.0,-4.98,-14.26,-17.63,1.0,0.14,-9.98,-14.87,-21.15,-36.71,,False,False,0.0
2026-05-11,300449,汉邦高科,34,4635.0,10jqka,intraday_0950,2026-05-11 09:50:00,2026-05-11,1,1,,,missing_price_file,,,,,,,,,,,,,,,,,,,
2026-05-11,603629,利通电子,34,15976.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,28.0,-6.0,ok,2026-05-11,167.55,162.82,167.55,152.25,438806.0,-2.85,2.5,24.02,0.691,1.29,2.8,18.24,42.65,-6.2,0.0,False,False,0.0
2026-05-11,300058,蓝色光标,35,15838.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,3,2,18.0,-17.0,ok,2026-05-11,18.88,18.93,19.65,18.59,6033783.0,1.28,4.88,8.86,0.321,1.14,2.78,5.26,6.35,-17.3,0.679,False,False,0.0
2026-05-11,002475,立讯精密,36,15686.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,27.0,-9.0,ok,2026-05-11,75.5,76.06,78.42,74.46,2700154.0,6.69,13.39,10.81,0.404,1.34,8.36,9.41,16.59,-3.01,0.596,False,False,0.0
2026-05-11,600130,波导股份,37,18923.0,10jqka,intraday_1430,2026-05-11 14:30:00,2026-05-11,1,1,,,missing_price_file,,,,,,,,,,,,,,,,,,,
