strategy_version,signal_date,code,name,rank,push_level,emotion_score,is_pushed,capture_type,snapshot_time,reasons,risks,price_date,signal_close,latest_price_date,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,tail_next_max_drawdown_pct,settled_tail_next_day,open_buy_date,open_buy_price,return_1d_pct,max_gain_1d_pct,max_drawdown_1d_pct,settled_1d,open_buy_return_1d_pct,open_buy_max_gain_1d_pct,open_buy_max_drawdown_1d_pct,settled_open_buy_1d,return_3d_pct,max_gain_3d_pct,max_drawdown_3d_pct,settled_3d,open_buy_return_3d_pct,open_buy_max_gain_3d_pct,open_buy_max_drawdown_3d_pct,settled_open_buy_3d,return_5d_pct,max_gain_5d_pct,max_drawdown_5d_pct,settled_5d,open_buy_return_5d_pct,open_buy_max_gain_5d_pct,open_buy_max_drawdown_5d_pct,settled_open_buy_5d,return_10d_pct,max_gain_10d_pct,max_drawdown_10d_pct,settled_10d,open_buy_return_10d_pct,open_buy_max_gain_10d_pct,open_buy_max_drawdown_10d_pct,settled_open_buy_10d
v2,2026-07-01,300285,国瓷材料,92,不推送,15.5,False,intraday_0950,2026-07-01 09:50:00,当日上涨；近5日趋势升温；持续霸榜；震荡市里保持相对强势,量能不足；偏离20日线较大；热度可能进入后段；后段人气股在偏弱环境里更谨慎,2026-07-01,106.6,2026-07-22,15,-43.5,-11.01,-12.95,-6.47,-14.53,True,2026-07-02,94.86,-12.95,-6.47,-14.53,True,-2.18,5.1,-3.95,True,-17.35,-6.47,-19.32,True,-7.13,5.1,-9.34,True,-26.37,-6.47,-26.74,True,-17.26,5.1,-17.67,True,-36.31,-6.47,-40.62,True,-28.43,5.1,-33.27,True
v2,2026-07-01,002594,比亚迪,93,不推送,9.5,False,intraday_0950,2026-07-01 09:50:00,近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势,量能不足；人气排名明显回落；后段人气股在偏弱环境里更谨慎,2026-07-01,90.32,2026-08-21,37,0.17,-9.32,-7.47,-5.15,-9.32,True,2026-07-02,81.9,-7.47,-5.15,-9.32,True,2.04,4.6,0.0,True,-3.08,-1.52,-9.32,True,6.89,8.61,0.0,True,-2.79,-1.52,-9.32,True,7.2,8.61,0.0,True,1.59,3.5,-9.32,True,12.04,14.14,0.0,True
v2,2026-07-01,002674,兴业科技,94,不推送,0.0,False,intraday_0950,2026-07-01 09:50:00,近5日趋势升温；连续上榜确认；震荡市里保持相对强势,当日转弱；收盘承接偏弱；量能不足；偏离20日线较大；人气排名明显回落；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-07-01,28.53,2026-07-21,14,-29.93,-15.53,-0.98,-0.98,-19.0,True,2026-07-02,24.1,-0.98,-0.98,-19.0,True,17.22,17.22,-4.11,True,0.18,9.92,-19.0,True,18.59,30.12,-4.11,True,2.17,9.92,-19.0,True,20.95,30.12,-4.11,True,0.63,18.75,-19.0,True,19.13,40.58,-4.11,True
v2,2026-07-01,600141,兴发集团,95,不推送,0.0,False,intraday_0950,2026-07-01 09:50:00,近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势,当日转弱；量能不足；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-07-01,45.64,2026-07-21,14,-35.89,-4.14,-7.43,-2.52,-7.54,True,2026-07-02,43.75,-7.43,-2.52,-7.54,True,-3.43,1.69,-3.54,True,-13.67,-2.52,-14.29,True,-9.94,1.69,-10.58,True,-21.74,-2.52,-22.0,True,-18.35,1.69,-18.63,True,-30.11,-2.52,-32.6,True,-27.09,1.69,-29.69,True
v2,2026-07-01,300054,鼎龙股份,96,不推送,0.0,False,intraday_0950,2026-07-01 09:50:00,站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；量能不足；近5日趋势未确认；人气排名明显回落；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-07-01,95.79,2026-07-21,14,-19.28,-0.11,-2.53,2.69,-5.16,True,2026-07-02,95.68,-2.53,2.69,-5.16,True,-2.41,2.81,-5.05,True,-5.46,2.69,-9.3,True,-5.35,2.81,-9.2,True,-6.71,2.69,-13.35,True,-6.61,2.81,-13.25,True,-18.66,2.69,-19.61,True,-18.56,2.81,-19.51,True
v2,2026-07-01,300476,胜宏科技,97,不推送,0.0,False,intraday_0950,2026-07-01 09:50:00,-,当日转弱；收盘承接偏弱；量能不足；近5日趋势未确认；仍在20日线下方；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；v2回避转弱弱收盘样本,2026-07-01,280.0,2026-07-22,15,-14.14,12.14,9.32,15.95,8.48,True,2026-07-02,314.0,9.32,15.95,8.48,True,-2.52,3.39,-3.26,True,4.56,15.95,1.79,True,-6.76,3.39,-9.24,True,-0.12,15.95,-1.07,True,-10.94,3.39,-11.78,True,-1.15,15.95,-4.29,True,-11.86,3.39,-14.65,True
v2,2026-07-01,601636,旗滨集团,98,不推送,48.0,False,intraday_0950,2026-07-01 09:50:00,当日上涨；收在日内高位；温和放量；近5日强势延续；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控,短线涨幅偏高；偏离20日线较大；人气排名明显回落；后段人气股在偏弱环境里更谨慎,2026-07-01,10.26,2026-07-20,13,-44.25,-10.82,-11.31,-7.41,-13.94,True,2026-07-02,9.15,-11.31,-7.41,-13.94,True,-0.55,3.83,-3.5,True,-23.29,-7.41,-23.68,True,-13.99,3.83,-14.43,True,-29.34,-7.41,-29.82,True,-20.77,3.83,-21.31,True,-36.16,-7.41,-36.55,True,-28.42,3.83,-28.85,True
v2,2026-07-01,002371,北方华创,99,不推送,33.0,False,intraday_0950,2026-07-01 09:50:00,当日上涨；收在日内高位；近5日趋势升温；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控,量能不足；偏离20日线较大；人气排名明显回落；后段人气股在偏弱环境里更谨慎,2026-07-01,917.24,2026-07-24,17,-17.47,-5.23,-8.31,-3.71,-8.31,True,2026-07-02,869.24,-8.31,-3.71,-8.31,True,-3.24,1.61,-3.24,True,-12.39,-3.71,-16.27,True,-7.55,1.61,-11.65,True,-12.53,-3.71,-16.27,True,-7.7,1.61,-11.65,True,-19.03,-1.33,-20.63,True,-14.56,4.11,-16.25,True
v2,2026-07-01,002436,兴森科技,100,不推送,0.0,False,intraday_0950,2026-07-01 09:50:00,收在日内高位；震荡市里保持相对强势；震荡市里承接未失控,量能不足；近5日趋势未确认；仍在20日线下方；人气排名明显回落；后段人气股在偏弱环境里更谨慎,2026-07-01,36.04,2026-07-22,15,-2.86,26.53,26.0,34.1,23.64,True,2026-07-02,45.6,26.0,34.1,23.64,True,-0.42,5.99,-2.28,True,25.67,34.1,16.56,True,-0.68,5.99,-7.87,True,12.13,34.1,11.82,True,-11.38,5.99,-11.62,True,7.41,34.1,5.58,True,-15.11,5.99,-16.56,True
v2,2026-07-02,000725,京东方A,1,不推送,46.0,False,intraday_0950,2026-07-02 09:50:00,人气Top3；收在日内高位；近5日趋势升温；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,当日转弱；量能不足；热度可能进入后段；弱市里的长连榜样本优先降权；Top3高热度拥挤，次日兑现风险,2026-07-02,8.31,2026-08-24,37,-30.81,6.62,0.84,9.39,0.0,True,2026-07-03,8.86,0.84,9.39,0.0,True,-5.42,2.6,-6.21,True,-8.78,9.39,-10.35,True,-14.45,2.6,-15.91,True,-1.93,9.39,-12.64,True,-8.01,2.6,-18.06,True,-27.2,9.39,-27.92,True,-31.72,2.6,-32.39,True
v2,2026-07-02,002407,多氟多,2,不推送,23.0,False,intraday_0950,2026-07-02 09:50:00,人气Top3；温和放量；近5日趋势升温；持续霸榜,当日转弱；偏离20日线较大；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；Top3高热度拥挤，次日兑现风险；v2回避转弱弱收盘样本,2026-07-02,54.66,2026-08-17,32,-28.3,-0.16,-9.73,0.27,-9.73,True,2026-07-03,54.57,-9.73,0.27,-9.73,True,-9.58,0.44,-9.58,True,-17.03,0.27,-18.11,True,-16.9,0.44,-17.98,True,-20.14,0.27,-25.85,True,-20.01,0.44,-25.73,True,-41.6,0.27,-42.11,True,-41.51,0.44,-42.02,True
v2,2026-07-02,600667,太极实业,3,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top3；近5日趋势升温；持续霸榜,当日转弱；收盘承接偏弱；量能不足；偏离20日线较大；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；Top3高热度拥挤，次日兑现风险；v2回避转弱弱收盘样本,2026-07-02,29.46,2026-07-22,14,-43.35,-3.9,1.7,5.23,-7.74,True,2026-07-03,28.31,1.7,5.23,-7.74,True,5.83,9.5,-3.99,True,-10.66,5.84,-15.55,True,-7.03,10.14,-12.12,True,-10.83,5.84,-18.97,True,-7.21,10.14,-15.68,True,-36.42,5.84,-36.42,True,-33.84,10.14,-33.84,True
v2,2026-07-02,600206,有研新材,4,不推送,46.0,False,intraday_0950,2026-07-02 09:50:00,人气Top10；收在日内高位；近5日趋势升温；持续霸榜；弱市中个股相对抗跌,量能不足；偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权,2026-07-02,60.45,2026-07-22,14,-32.77,-5.71,-10.17,-3.51,-11.55,True,2026-07-03,57.0,-10.17,-3.51,-11.55,True,-4.74,2.33,-6.19,True,-7.39,-3.51,-16.53,True,-1.79,2.33,-11.47,True,-1.77,-0.83,-16.53,True,4.18,5.18,-11.47,True,-27.56,6.09,-28.57,True,-23.18,12.51,-24.25,True
v2,2026-07-02,600584,长电科技,5,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top10；站上20日线且不过热；持续霸榜,当日转弱；量能不足；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-07-02,99.3,2026-07-22,14,-13.62,-5.94,-8.48,-4.35,-11.03,True,2026-07-03,93.4,-8.48,-4.35,-11.03,True,-2.7,1.69,-5.41,True,1.7,3.61,-11.03,True,8.13,10.15,-5.41,True,4.25,4.25,-11.03,True,10.84,10.84,-5.41,True,-16.2,14.67,-16.2,True,-10.91,21.92,-10.91,True
v2,2026-07-02,600500,中化国际,6,不推送,42.0,False,intraday_0950,2026-07-02 09:50:00,人气Top10；收在日内高位；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,量能不足；近5日趋势未确认,2026-07-02,7.98,2026-07-20,12,-41.73,-6.64,-7.77,-3.76,-9.02,True,2026-07-03,7.45,-7.77,-3.76,-9.02,True,-1.21,3.09,-2.55,True,-15.66,-3.76,-16.17,True,-9.66,3.09,-10.2,True,-17.29,-3.76,-24.06,True,-11.41,3.09,-18.66,True,-30.08,-3.76,-30.7,True,-25.1,3.09,-25.77,True
v2,2026-07-02,001399,惠科股份,7,不推送,46.0,False,intraday_0950,2026-07-02 09:50:00,人气Top10；当日上涨；收盘承接较强；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,量能不足；热度可能进入后段；弱市里的长连榜样本优先降权,2026-07-02,48.51,2026-07-21,13,-42.55,-5.17,-13.13,-3.5,-13.13,True,2026-07-03,46.0,-13.13,-3.5,-13.13,True,-8.39,1.76,-8.39,True,-28.3,-3.5,-29.27,True,-24.39,1.76,-25.41,True,-20.51,-3.5,-29.71,True,-16.17,1.76,-25.87,True,-46.82,-3.5,-47.74,True,-43.91,1.76,-44.89,True
v2,2026-07-02,000100,TCL科技,8,不推送,11.0,False,intraday_0950,2026-07-02 09:50:00,人气Top10；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；量能不足；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v2回避转弱弱收盘样本,2026-07-02,5.75,2026-08-13,30,-10.09,0.35,-1.74,3.48,-4.7,True,2026-07-03,5.77,-1.74,3.48,-4.7,True,-2.08,3.12,-5.03,True,-8.52,3.48,-10.96,True,-8.84,3.12,-11.27,True,-6.78,3.48,-14.26,True,-7.11,3.12,-14.56,True,-13.39,3.48,-17.22,True,-13.69,3.12,-17.5,True
v2,2026-07-02,601991,大唐发电,9,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top10；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v2回避转弱弱收盘样本,2026-07-02,7.63,2026-08-20,35,-20.71,-4.33,0.52,0.92,-5.9,True,2026-07-03,7.3,0.52,0.92,-5.9,True,5.07,5.48,-1.64,True,-8.26,4.06,-9.57,True,-4.11,8.77,-5.48,True,-13.89,4.06,-15.86,True,-10.0,8.77,-12.05,True,-25.43,4.06,-27.26,True,-22.05,8.77,-23.97,True
v2,2026-07-02,600522,中天科技,10,不推送,4.0,False,intraday_0950,2026-07-02 09:50:00,人气Top10；收盘承接较强；持续霸榜；人气排名明显上升,当日转弱；量能不足；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-07-02,52.99,2026-07-22,14,-38.67,-4.59,-5.72,-1.42,-5.93,True,2026-07-03,50.56,-5.72,-1.42,-5.93,True,-1.19,3.32,-1.4,True,-11.29,-1.42,-12.59,True,-7.02,3.32,-8.39,True,-11.53,-1.42,-18.81,True,-7.28,3.32,-14.91,True,-29.44,-1.42,-30.36,True,-26.05,3.32,-27.02,True
v2,2026-07-02,600641,先导基电,11,观察池,77.0,False,intraday_0950,2026-07-02 09:50:00,人气Top20；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌；v2低分涨停修正,短线涨幅偏高；偏离20日线较大；涨停封板不可买,2026-07-02,48.24,2026-07-21,13,-34.02,-1.0,-1.51,5.7,-2.57,True,2026-07-03,47.76,-1.51,5.7,-2.57,True,-0.52,6.76,-1.59,True,-8.06,5.7,-12.73,True,-7.14,6.76,-11.85,True,-10.36,5.7,-17.25,True,-9.46,6.76,-16.42,True,-25.93,5.7,-25.93,True,-25.19,6.76,-25.19,True
v2,2026-07-02,002747,埃斯顿,12,不推送,23.0,False,intraday_0950,2026-07-02 09:50:00,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；弱市先收缩执行；v2回避转弱弱收盘样本,2026-07-02,40.01,2026-07-22,14,-17.55,5.02,11.9,11.9,2.52,True,2026-07-03,42.02,11.9,11.9,2.52,True,6.54,6.54,-2.38,True,22.47,22.47,2.52,True,16.61,16.61,-2.38,True,3.8,22.47,-0.8,True,-1.17,16.61,-5.54,True,6.05,22.47,-10.02,True,0.98,16.61,-14.33,True
v2,2026-07-02,000021,深科技,13,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top20；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；量能不足；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-07-02,56.44,2026-08-24,37,-34.82,-6.09,-0.94,2.21,-9.48,True,2026-07-03,53.0,-0.94,2.21,-9.48,True,5.49,8.85,-3.6,True,-4.2,2.21,-9.48,True,2.02,8.85,-3.6,True,-0.35,2.21,-12.6,True,6.11,8.85,-6.92,True,-23.21,9.6,-24.33,True,-18.23,16.72,-19.42,True
v2,2026-07-02,002354,天娱数科,14,观察池,69.0,False,intraday_0950,2026-07-02 09:50:00,人气Top20；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌；v2低分涨停修正,量能不足；短线涨幅偏高；热度可能进入后段；弱市里的长连榜样本优先降权；涨停封板不可买,2026-07-02,10.34,2026-08-18,33,-23.4,-0.19,-9.38,-0.19,-9.96,True,2026-07-03,10.32,-9.38,-0.19,-9.96,True,-9.21,0.0,-9.79,True,-15.76,-0.19,-18.47,True,-15.6,0.0,-18.31,True,-21.86,-0.19,-25.34,True,-21.71,0.0,-25.19,True,-23.02,-0.19,-28.34,True,-22.87,0.0,-28.2,True
v2,2026-07-02,002326,永太科技,15,普通观察,62.0,True,intraday_0950,2026-07-02 09:50:00,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,弱市先收缩执行,2026-07-02,27.68,2026-07-21,13,-39.7,0.47,-6.76,2.2,-8.96,True,2026-07-03,27.81,-6.76,2.2,-8.96,True,-7.19,1.73,-9.39,True,-14.7,2.2,-14.96,True,-15.1,1.73,-15.35,True,-24.82,2.2,-28.83,True,-25.17,1.73,-29.16,True,-34.43,2.2,-36.09,True,-34.74,1.73,-36.39,True
v2,2026-07-02,603629,利通电子,16,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top20；近5日趋势升温；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；量能不足；偏离20日线较大；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v2回避转弱弱收盘样本,2026-07-02,175.95,2026-07-22,14,-32.74,-34.75,-32.42,-28.89,-34.75,True,2026-07-03,114.8,-32.42,-28.89,-34.75,True,3.58,8.99,0.0,True,-36.87,-28.89,-36.87,True,-3.25,8.99,-3.25,True,-29.89,-28.05,-39.19,True,7.45,10.28,-6.79,True,-42.67,-27.47,-42.67,True,-12.13,11.17,-12.13,True
v2,2026-07-02,600378,昊华科技,17,不推送,46.0,False,intraday_0950,2026-07-02 09:50:00,人气Top20；当日上涨；收在日内高位；近5日趋势升温；持续霸榜；弱市中个股相对抗跌,量能不足；偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权,2026-07-02,84.4,2026-07-20,12,-50.01,-2.84,-9.94,1.66,-12.38,True,2026-07-03,82.0,-9.94,1.66,-12.38,True,-7.3,4.63,-9.82,True,-22.31,1.66,-24.16,True,-20.04,4.63,-21.94,True,-21.56,1.66,-27.73,True,-19.27,4.63,-25.61,True,-42.32,1.66,-42.87,True,-40.63,4.63,-41.2,True
v2,2026-07-02,001248,华润新能源,18,观察池,14.0,False,intraday_0950,2026-07-02 09:50:00,人气Top20；当日涨停附近；站上20日线且不过热,收盘承接偏弱；上影线偏长；弱市先收缩执行；v2回避人气转弱样本；涨停封板不可买,2026-07-02,23.12,2026-07-22,14,-42.21,-4.07,-4.76,1.12,-6.57,True,2026-07-03,22.18,-4.76,1.12,-6.57,True,-0.72,5.41,-2.61,True,-19.94,1.12,-27.94,True,-16.55,5.41,-24.89,True,-36.07,1.12,-37.11,True,-33.36,5.41,-34.45,True,-43.9,1.12,-45.07,True,-41.52,5.41,-42.74,True
v2,2026-07-02,000566,海南海药,19,观察池,69.0,False,intraday_0950,2026-07-02 09:50:00,人气Top20；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌；v2低分涨停修正,量能不足；短线涨幅偏高；偏离20日线较大；涨停封板不可买,2026-07-02,6.04,2026-08-10,27,0.17,2.98,1.66,8.61,-5.46,True,2026-07-03,6.22,1.66,8.61,-5.46,True,-1.29,5.47,-8.2,True,-4.14,11.42,-7.28,True,-6.91,8.2,-9.97,True,-21.69,11.42,-22.35,True,-23.95,8.2,-24.6,True,-6.13,11.42,-27.81,True,-8.84,8.2,-29.9,True
v2,2026-07-02,002185,华天科技,20,不推送,6.0,False,intraday_0950,2026-07-02 09:50:00,人气Top20；收在日内高位；站上20日线且不过热；持续霸榜,当日转弱；量能不足；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-07-02,20.79,2026-07-22,14,-11.4,-2.45,-6.16,-1.2,-6.49,True,2026-07-03,20.28,-6.16,-1.2,-6.49,True,-3.8,1.28,-4.14,True,5.48,5.48,-6.49,True,8.14,8.14,-4.14,True,14.14,14.14,-6.49,True,17.01,17.01,-4.14,True,0.05,28.96,-6.49,True,2.56,32.2,-4.14,True
v2,2026-07-02,603986,兆易创新,21,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top50；站上20日线且不过热；持续霸榜,当日转弱；量能不足；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-07-02,718.02,2026-07-22,14,-34.54,-6.33,-5.61,-0.05,-10.54,True,2026-07-03,672.54,-5.61,-0.05,-10.54,True,0.78,6.71,-4.49,True,-13.65,-0.05,-15.46,True,-7.81,6.71,-9.75,True,-7.59,-0.05,-17.97,True,-1.35,6.71,-12.42,True,-28.33,-0.05,-28.33,True,-23.48,6.71,-23.48,True
v2,2026-07-02,600487,亨通光电,22,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top50；持续霸榜,当日转弱；量能不足；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-07-02,95.8,2026-07-29,19,-48.07,-2.92,-6.66,-0.84,-6.87,True,2026-07-03,93.0,-6.66,-0.84,-6.87,True,-3.85,2.15,-4.06,True,-15.56,-0.84,-18.01,True,-13.02,2.15,-15.54,True,-16.43,-0.84,-22.76,True,-13.91,2.15,-20.43,True,-32.31,-0.84,-33.25,True,-30.27,2.15,-31.24,True
v2,2026-07-02,600160,巨化股份,23,不推送,34.0,False,intraday_0950,2026-07-02 09:50:00,人气Top50；收在日内高位；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；弱市中个股相对抗跌,当日转弱；量能不足；热度可能进入后段；弱市里的长连榜样本优先降权,2026-07-02,55.56,2026-07-21,13,-27.32,-3.69,-11.18,-1.58,-11.18,True,2026-07-03,53.51,-11.18,-1.58,-11.18,True,-7.77,2.19,-7.77,True,-16.16,-1.58,-17.01,True,-12.95,2.19,-13.83,True,-17.21,-1.58,-19.67,True,-14.03,2.19,-16.6,True,-28.04,-1.58,-28.56,True,-25.28,2.19,-25.83,True
v2,2026-07-02,600707,彩虹股份,24,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top50；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；量能不足；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-07-02,15.89,2026-07-21,13,-41.79,-0.57,-5.48,0.88,-5.48,True,2026-07-03,15.8,-5.48,0.88,-5.48,True,-4.94,1.46,-4.94,True,-18.5,0.88,-20.14,True,-18.04,1.46,-19.68,True,-21.4,0.88,-26.43,True,-20.95,1.46,-26.01,True,-37.19,0.88,-37.89,True,-36.84,1.46,-37.53,True
v2,2026-07-02,000636,风华高科,25,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top50；持续霸榜,当日转弱；收盘承接偏弱；量能不足；近5日趋势未确认；热度可能进入后段；人气排名明显回落；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-07-02,68.04,2026-08-27,40,-20.47,-3.88,-7.22,0.79,-10.1,True,2026-07-03,65.4,-7.22,0.79,-10.1,True,-3.47,4.86,-6.47,True,-10.11,0.79,-17.83,True,-6.48,4.86,-14.51,True,-5.28,0.79,-17.83,True,-1.45,4.86,-14.51,True,-24.02,0.79,-26.18,True,-20.95,4.86,-23.2,True
v2,2026-07-02,300274,阳光电源,26,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top50；人气排名明显上升,当日转弱；收盘承接偏弱；量能不足；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本,2026-07-02,131.01,2026-07-21,13,-20.56,-2.45,-3.7,0.34,-3.75,True,2026-07-03,127.8,-3.7,0.34,-3.75,True,-1.28,2.86,-1.33,True,-2.66,0.68,-3.82,True,-0.21,3.21,-1.41,True,-5.34,0.68,-9.88,True,-2.97,3.21,-7.62,True,-19.21,0.68,-23.11,True,-17.18,3.21,-21.18,True
v2,2026-07-02,002409,雅克科技,27,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top50；近5日趋势升温；持续霸榜,当日转弱；量能不足；偏离20日线较大；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v2回避转弱弱收盘样本,2026-07-02,217.0,2026-08-25,38,-36.78,-5.19,-8.06,-3.23,-9.73,True,2026-07-03,205.73,-8.06,-3.23,-9.73,True,-3.03,2.07,-4.79,True,-14.37,-3.23,-16.59,True,-9.68,2.07,-12.02,True,-3.69,-3.23,-19.3,True,1.59,2.07,-14.88,True,-28.11,5.53,-28.95,True,-24.17,11.31,-25.06,True
v2,2026-07-02,605358,立昂微,28,不推送,4.0,False,intraday_0950,2026-07-02 09:50:00,人气Top50；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；量能不足；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权,2026-07-02,74.23,2026-07-21,13,-40.95,-8.59,-13.08,-6.44,-13.08,True,2026-07-03,67.85,-13.08,-6.44,-13.08,True,-4.91,2.36,-4.91,True,-18.66,-6.44,-21.51,True,-11.01,2.36,-14.13,True,-14.29,-6.44,-25.08,True,-6.23,2.36,-18.04,True,-34.15,-6.44,-34.85,True,-27.96,2.36,-28.73,True
v2,2026-07-02,600176,中国巨石,29,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top50；收盘承接较强；站上20日线且不过热；持续霸榜,当日转弱；量能不足；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-07-02,68.11,2026-08-26,39,-42.01,0.1,4.1,9.53,-3.82,True,2026-07-03,68.18,4.1,9.53,-3.82,True,3.99,9.42,-3.92,True,-11.91,9.53,-13.77,True,-12.0,9.42,-13.86,True,-13.82,9.53,-20.67,True,-13.9,9.42,-20.75,True,-29.95,9.53,-29.97,True,-30.02,9.42,-30.04,True
v2,2026-07-02,002202,金风科技,30,不推送,0.0,False,intraday_0950,2026-07-02 09:50:00,人气Top50；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；量能不足；弱市先收缩执行；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-07-02,24.2,2026-07-21,13,-27.48,-2.89,1.61,3.22,-2.89,True,2026-07-03,23.5,1.61,3.22,-2.89,True,4.64,6.3,0.0,True,-8.31,3.22,-8.97,True,-5.57,6.3,-6.26,True,-15.99,3.22,-18.55,True,-13.49,6.3,-16.13,True,-23.18,3.22,-25.91,True,-20.89,6.3,-23.7,True
v2,2026-07-02,002167,东方锆业,31,不推送,26.0,False,intraday_0950,2026-07-02 09:50:00,人气Top50；当日上涨；近5日趋势升温；连续上榜确认,偏离20日线较大；弱市先收缩执行,2026-07-02,25.36,2026-07-22,14,-32.57,2.92,-1.26,5.88,-6.43,True,2026-07-03,26.1,-1.26,5.88,-6.43,True,-4.06,2.87,-9.08,True,-11.95,5.88,-13.21,True,-14.44,2.87,-15.67,True,-22.52,5.88,-26.74,True,-24.71,2.87,-28.81,True,-31.78,5.88,-34.46,True,-33.72,2.87,-36.32,True
