signal_date,code,name,rank,push_level,emotion_score,observed_days,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,latest_return_pct,best_return_available,return_3d_pct,return_5d_pct,open_buy_return_3d_pct,open_buy_return_5d_pct,return_10d_pct,max_gain_3d_pct,max_gain_5d_pct,max_gain_10d_pct,reasons,risks,strategy_version
2026-06-11,000823,超声电子,87,不推送,60.55,37,1.05,-4.4,6.44,-29.84,49.01,5.24,13.09,4.15,11.92,49.01,8.22,17.75,49.01,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜活跃,后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-05-22,600863,华能蒙电,87,不推送,33.4,42,-0.93,10.02,10.02,-1.11,48.98,24.49,35.44,25.66,36.7,15.58,24.49,35.62,48.98,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4沿短均线抬升；v4筹码集中加分,当日转弱；收盘承接偏弱；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金净流出,v4
2026-06-09,600498,烽火通信,49,不推送,63.4,30,-1.45,-5.36,-0.26,-33.55,48.9,7.29,25.79,8.86,27.63,39.85,13.57,26.57,48.9,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v4筹码集中加分；v4主力资金强净流入,v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-07-08,600584,长电科技,10,不推送,0.0,10,27.71,35.32,35.32,12.13,48.85,29.48,20.86,1.38,-5.36,12.13,48.85,48.85,48.85,人气Top10；持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v4长上影承接转弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-06-12,002185,华天科技,48,不推送,0.0,27,1.99,6.66,6.72,14.69,48.57,18.62,27.27,16.3,24.79,36.49,19.49,27.58,48.57,人气Top50；温和放量；持续霸榜；人气排名明显上升；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；震荡市里相对走弱；市场健康度不足，收缩推送；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-06-12,603629,利通电子,8,普通观察,81.95,27,-0.01,10.03,10.03,9.0,48.56,8.48,27.73,8.49,27.75,16.28,14.38,27.73,48.56,人气Top10；当日强涨；收在日内高位；温和放量；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v4筹码集中加分；v4主力资金强净流入,近5日趋势未确认；仍在20日线下方；热度可能进入后段；v4获利盘结构偏弱,v4
2026-06-22,600206,有研新材,27,观察池,64.4,22,4.81,3.4,8.36,-13.09,48.42,20.1,41.72,14.59,35.22,8.83,21.69,41.77,48.42,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入,短线涨幅偏高；偏离20日线较大；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,v4
2026-07-08,000725,京东方A,2,不推送,24.4,19,37.19,45.02,45.55,0.18,48.4,21.53,13.52,-11.41,-17.25,7.47,48.4,48.4,48.4,人气Top3；当日上涨；收盘承接较强；持续霸榜；弱市中个股相对抗跌；v4筹码集中加分,量能不足；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市里的长连榜样本优先降权；Top3高热度拥挤，次日兑现风险；v4获利盘结构偏弱；v4主力资金净流出,v4
2026-05-06,000815,美利云,35,不推送,0.0,63,35.36,39.97,45.48,16.19,48.32,38.14,42.13,2.06,5.0,27.2,48.32,48.32,48.32,人气Top50；温和放量；v4筹码集中加分；v4主力资金强净流入,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；强势市里个股相对走弱；v4长上影承接转弱；v4跌破短均线；v4获利盘结构偏弱,v4
2026-06-18,002407,多氟多,12,不推送,47.7,23,0.59,10.01,10.01,-23.21,48.27,14.11,7.04,13.43,6.41,27.23,15.91,18.51,48.27,人气Top20；收盘承接较强；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；v4筹码集中加分,热度可能进入后段；强势市里个股相对走弱；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-05-26,003036,泰坦股份,94,观察池,46.3,19,-2.37,5.35,8.13,48.27,48.27,15.43,10.23,18.23,12.91,33.23,27.49,27.49,33.88,当日涨停附近；收在日内高位；温和放量；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入；v4龙虎榜提示关注,短线涨幅过热；偏离20日线较大；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,v4
2026-07-21,002384,东山精密,7,不推送,0.0,2,42.55,34.43,48.19,27.72,48.19,,,,,,,,,人气Top10；温和放量；持续霸榜；v4筹码集中加分；v4主力资金净流入；v4事件催化加分（回购）,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；v4跌破短均线；v4获利盘结构偏弱,v4
2026-06-09,001696,宗申动力,69,观察池,47.4,29,2.65,8.65,10.14,-12.97,48.13,31.64,36.6,28.24,33.07,34.87,31.64,37.75,48.13,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,v4乖离率过大；v4远离短中期均线；v4放量冲高过热；v4获利盘结构偏弱；涨停封板不可买,v4
2026-05-20,688146,中船特气,82,观察池,30.65,41,-1.54,-10.09,-0.76,47.9,47.9,-5.54,9.02,-4.06,10.73,28.5,-0.76,16.4,42.12,当日涨停附近；近5日趋势升温；人气排名明显上升；震荡市里保持相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入,量能不足；远离20日线过多；后段人气股在偏弱环境里更谨慎；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,v4
2026-07-08,600105,永鼎股份,1,不推送,0.0,10,35.79,40.45,40.67,-1.36,47.85,24.59,30.47,-8.25,-3.92,-1.36,47.85,47.85,47.85,人气Top3；温和放量；连续上榜确认；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；市场健康度不足，收缩推送；市场健康度偏弱；Top3高热度拥挤，次日兑现风险；v4跌破短均线；v4获利盘结构偏弱；v4主力资金净流出,v4
2026-05-06,600111,北方稀土,33,不推送,0.0,53,41.58,41.02,44.01,0.59,47.79,47.51,43.19,4.19,1.14,32.28,47.79,47.79,47.79,人气Top50；v4筹码集中加分；v4主力资金强净流入,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；强势市里个股相对走弱；v4跌破短均线；v4获利盘结构偏弱,v4
2026-05-22,600745,*ST闻泰,19,不推送,0.0,41,1.17,5.0,5.0,5.68,47.72,15.74,27.59,14.4,26.11,32.04,15.74,27.59,47.72,人气Top20；放量仍可控；持续霸榜；v4筹码集中加分；v4事件催化加分（增持）,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；强势市里个股相对走弱；市场健康度不足，收缩推送；v4长上影承接转弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-05-06,688008,澜起科技,85,不推送,0.0,54,5.75,9.9,11.52,16.75,47.64,30.48,35.5,23.38,28.13,34.71,32.1,35.5,47.64,近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分,当日转弱；收盘承接偏弱；量能不足；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；v4主力资金净流出,v4
2026-06-02,600378,昊华科技,68,不推送,33.4,33,-1.42,-4.09,2.51,-1.93,47.61,7.42,21.83,8.96,23.58,34.82,10.48,23.78,47.61,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v4多头排列技术加分；v4沿短均线抬升；v4筹码集中加分,v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随,v4
2026-06-09,600667,太极实业,36,普通观察,89.4,30,-3.86,1.99,6.62,7.33,47.59,5.21,15.31,9.43,19.93,47.59,20.9,20.9,47.59,人气Top50；当日上涨；收盘承接较强；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4缩量回踩MA5；v4筹码集中加分；v4主力资金净流入,热度可能进入后段；v4获利盘结构偏弱,v4
2026-05-15,002015,协鑫能科,30,不推送,0.0,47,36.46,32.73,37.64,-4.35,47.58,29.5,33.23,-5.1,-2.37,44.6,41.93,41.93,47.58,人气Top50；收盘承接较强；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控；v4筹码集中加分,量能不足；近5日趋势未确认；仍在20日线下方；热度可能进入后段；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-06-10,002436,兴森科技,74,不推送,0.0,29,-0.86,-1.42,1.93,-6.09,47.53,7.54,28.22,8.47,29.33,43.59,7.64,30.12,47.53,温和放量；站上20日线且不过热；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v4长上影承接转弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-05-20,601138,工业富联,36,不推送,0.0,44,20.16,13.74,20.68,5.42,47.51,22.07,21.69,1.59,1.27,40.74,22.42,28.04,47.51,人气Top50；持续霸榜；v4筹码集中加分,当日转弱；量能不足；近5日趋势未确认；仍在20日线下方；热度可能进入后段；震荡市里相对走弱；市场健康度不足，收缩推送；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-06-11,000021,深科技,43,不推送,32.2,37,3.43,-5.09,3.76,-6.5,47.47,4.32,12.69,0.87,8.96,36.92,5.78,18.17,47.47,人气Top50；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认；弱市中个股相对抗跌；v4筹码集中加分,近5日趋势未确认；人气排名明显回落；v4短线偏离MA5过多；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金净流出,v4
2026-06-10,002842,翔鹭钨业,84,不推送,58.55,28,2.58,10.05,10.05,-12.61,47.36,21.5,21.79,18.45,18.72,44.33,22.15,33.02,47.36,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v4筹码集中加分；v4主力资金强净流入,后段人气股在偏弱环境里更谨慎；v4短线偏离MA5过多；v4获利盘结构偏弱,v4
2026-06-15,600584,长电科技,6,重点观察,101.4,26,1.0,3.52,5.47,15.58,47.31,11.74,15.99,10.63,14.85,39.52,15.13,23.9,47.31,人气Top10；当日强涨；收在日内高位；温和放量；近5日趋势升温；持续霸榜；市场强势且个股相对强势；v4筹码集中加分；v4主力资金强净流入,热度可能进入后段；v4获利盘结构偏弱,v4
2026-07-08,002747,埃斯顿,5,不推送,0.0,10,32.83,38.99,40.76,10.41,47.19,28.85,36.88,-3.0,3.05,10.41,47.19,47.19,47.19,人气Top10；当日上涨；持续霸榜；v4筹码集中加分,近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随；v4事件谨慎扣分（异常波动）,v4
2026-07-21,603986,兆易创新,6,不推送,0.0,1,40.85,37.94,47.11,37.94,47.11,,,,,,,,,人气Top10；温和放量；持续霸榜；v4筹码集中加分；v4主力资金强净流入,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；v4跌破短均线；v4获利盘结构偏弱；v4事件谨慎扣分（异常波动）,v4
2026-05-06,600703,三安光电,43,不推送,0.0,54,19.64,23.39,24.29,0.16,47.03,30.73,37.25,9.26,14.71,36.51,33.09,39.77,47.03,人气Top50；v4筹码集中加分；v4主力资金强净流入,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；强势市里个股相对走弱；v4长上影承接转弱；v4跌破短均线；v4获利盘结构偏弱,v4
2026-06-10,600703,三安光电,27,不推送,0.0,29,-3.53,-1.99,0.13,-21.07,46.95,-1.67,10.21,1.93,14.25,39.18,0.13,11.95,46.95,人气Top50；温和放量；持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-05-20,301139,*ST元道,26,不推送,20.1,42,2.27,37.6,42.98,-42.36,46.9,4.55,3.51,2.22,1.21,30.79,42.98,42.98,46.9,人气Top50；收在日内高位；放量仍可控；连续上榜确认；人气排名明显上升；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜活跃,当日转弱；近5日趋势未确认；仍在20日线下方；震荡市里相对走弱；市场健康度不足，收缩推送；v4跌破短均线；v4获利盘结构偏弱,v4
2026-05-20,002812,恩捷股份,29,不推送,0.0,43,46.88,39.04,46.88,-8.84,46.88,26.5,31.32,-13.87,-10.6,20.96,46.88,46.88,46.88,人气Top50；温和放量；v4筹码集中加分；v4主力资金净流入,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；震荡市里相对走弱；市场健康度不足，收缩推送；v4跌破短均线；v4获利盘结构偏弱,v4
2026-05-29,001896,豫能控股,46,不推送,36.0,37,0.18,7.82,10.02,-7.33,46.85,22.66,21.44,22.44,21.22,33.17,22.66,46.85,46.85,人气Top50；当日上涨；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；v4筹码集中加分；v4主力资金强净流入,热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v4长上影承接转弱；v4趋势未转强且热度偏后；v4获利盘结构偏弱,v4
2026-05-22,301013,利和兴,62,观察池,24.4,41,7.42,0.44,9.17,-7.28,46.78,2.5,3.5,-4.58,-3.65,31.26,13.21,13.21,46.78,当日涨停附近；收在日内高位；放量仍可控；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,短线涨幅过热；远离20日线过多；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；v4获利盘结构偏弱；v4事件谨慎扣分（异常波动）；涨停封板不可买,v4
2026-05-20,600396,华电辽能,19,不推送,0.0,44,-0.28,-2.13,5.02,2.61,46.77,10.18,27.72,10.48,28.07,46.77,10.18,27.72,46.77,人气Top20；站上20日线且不过热；持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；震荡市里相对走弱；市场健康度不足，收缩推送；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-06-05,600498,烽火通信,35,不推送,30.2,32,-4.93,-3.51,2.84,-30.76,46.75,-1.38,11.79,3.73,17.59,46.26,5.27,18.34,46.75,人气Top50；当日强涨；放量仍可控；近5日趋势升温；站上20日线且不过热；人气排名明显上升；v4筹码集中加分；v4主力资金强净流入,弱市先收缩执行；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；v4获利盘结构偏弱,v4
2026-05-15,301171,易点天下,76,不推送,12.3,21,26.12,35.12,38.53,11.74,46.71,29.5,21.47,2.68,-3.68,24.44,46.71,46.71,46.71,当日上涨；收盘承接较强；震荡市里保持相对强势；震荡市里承接未失控；v4筹码集中加分；v4主力资金强净流入,量能不足；近5日趋势未确认；仍在20日线下方；后段人气股在偏弱环境里更谨慎；v4获利盘结构偏弱,v4
2026-06-08,600378,昊华科技,21,不推送,68.2,29,0.76,5.18,6.86,-15.33,46.56,27.43,12.92,26.47,12.07,33.13,27.43,27.43,46.56,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；人气排名明显上升；弱市中个股相对抗跌；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入；v4龙虎榜活跃,偏离20日线较大；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-06-11,000657,中钨高新,17,不推送,69.2,37,3.04,1.35,8.2,-32.82,46.37,18.72,26.42,15.22,22.69,27.74,20.83,26.42,46.37,人气Top20；当日上涨；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入,v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-05-18,601016,节能风电,72,不推送,0.0,45,40.06,45.74,46.31,4.55,46.31,27.84,35.8,-8.72,-3.04,39.2,46.31,46.31,46.31,当日上涨；持续霸榜；震荡市里保持相对强势；v4筹码集中加分；v4主力资金净流入,量能不足；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；后段人气股在偏弱环境里更谨慎；v4趋势未转强且热度偏后；v4获利盘结构偏弱,v4
2026-05-15,601016,节能风电,23,不推送,0.0,46,39.49,41.76,44.6,4.55,46.31,32.67,31.25,-4.89,-5.91,43.18,46.31,46.31,46.31,人气Top50；当日上涨；持续霸榜；震荡市里保持相对强势；v4筹码集中加分,量能不足；近5日趋势未确认；仍在20日线下方；热度可能进入后段；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金净流出；v4拉升但资金未跟随,v4
2026-05-07,002491,通鼎互联,38,观察池,65.4,53,6.71,10.01,10.01,-12.35,46.17,33.12,31.26,24.75,23.0,15.76,33.12,46.17,46.17,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入,量能不足；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,v4
2026-05-22,600172,黄河旋风,75,观察池,49.4,42,4.64,10.01,10.01,3.0,46.13,20.75,28.12,15.39,22.43,22.2,24.57,46.13,46.13,当日涨停附近；收在日内高位；站上20日线且不过热；市场强势且个股相对强势；v4筹码集中加分；v4主力资金强净流入,量能不足；近5日趋势未确认；v4获利盘结构偏弱；涨停封板不可买,v4
2026-05-08,600396,华电辽能,12,不推送,13.4,52,1.85,9.97,9.97,19.94,45.9,33.12,40.11,30.7,37.57,17.04,33.12,45.9,45.9,人气Top20；当日上涨；温和放量；近5日趋势升温；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4龙虎榜提示关注,收盘承接偏弱；偏离20日线较大；上影线偏长；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随,v4
2026-06-16,000725,京东方A,7,不推送,28.4,34,-0.66,10.1,10.1,-6.79,45.86,14.74,17.05,15.5,17.83,45.2,18.87,18.87,45.86,人气Top10；当日上涨；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v4筹码集中加分,近5日趋势未确认；热度可能进入后段；v4短线偏离MA5过多；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金净流出；v4拉升但资金未跟随,v4
2026-05-27,000636,风华高科,16,不推送,66.95,48,0.86,10.0,10.0,22.86,45.84,24.27,36.68,23.21,35.52,35.03,31.52,39.24,45.84,人气Top20；当日上涨；收盘承接较强；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入,短线涨幅偏高；偏离20日线较大；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-06-16,600172,黄河旋风,59,不推送,33.4,25,0.0,3.1,4.96,-12.25,45.81,19.46,32.56,19.46,32.56,27.05,19.46,35.12,45.81,当日上涨；温和放量；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4筹码集中加分；v4主力资金净流入,v4乖离率过大；v4趋势未转强且热度偏后；v4获利盘结构偏弱,v4
2026-06-17,600707,彩虹股份,92,观察池,69.4,23,-2.54,-7.55,-1.59,-26.53,45.75,7.78,8.26,10.59,11.08,32.57,7.78,13.34,45.75,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,v4
2026-06-01,600487,亨通光电,24,不推送,0.0,41,-1.26,10.04,10.04,-33.92,45.73,29.63,26.44,31.29,28.06,31.5,31.12,36.39,45.73,人气Top50；温和放量；站上20日线且不过热；持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v4短线偏离MA5过多；v4长上影承接转弱；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-05-15,600105,永鼎股份,51,不推送,0.0,47,39.89,42.89,45.63,-1.36,45.63,40.34,31.13,0.32,-6.26,32.52,45.63,45.63,45.63,持续霸榜；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-05-13,301666,大普微,10,观察池,51.4,50,-0.95,0.0,9.71,-30.48,45.62,29.32,31.06,30.56,32.32,14.58,29.32,45.62,45.62,人气Top10；当日涨停附近；收在日内高位；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入；v4龙虎榜提示关注,短线涨幅过热；远离20日线过多；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,v4
2026-06-03,600367,红星发展,45,观察池,47.95,33,5.92,10.0,10.0,-26.79,45.59,23.69,37.86,16.78,30.15,33.69,26.41,38.33,45.59,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入,量能不足；短线涨幅偏高；远离20日线过多；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；v4事件谨慎扣分（异常波动）；涨停封板不可买,v4
2026-06-05,300319,麦捷科技,62,观察池,15.55,31,5.95,3.88,13.76,-28.06,45.56,-0.41,-11.68,-6.0,-16.65,42.67,13.76,13.76,45.56,当日涨停附近；温和放量；连续上榜确认；人气排名明显上升；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入；v4龙虎榜提示关注,短线涨幅过热；远离20日线过多；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；v4事件谨慎扣分（异常波动）；涨停封板不可买,v4
2026-06-12,002436,兴森科技,79,不推送,0.0,27,1.06,6.06,6.16,-7.38,45.5,26.46,41.01,25.13,39.53,29.63,28.33,45.5,45.5,温和放量；站上20日线且不过热；震荡市里保持相对强势；v4筹码集中加分；v4主力资金强净流入,收盘承接偏弱；近5日趋势未确认；上影线偏长；后段人气股在偏弱环境里更谨慎；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱,v4
2026-06-08,603986,兆易创新,58,不推送,0.0,31,4.01,5.59,6.09,-0.85,45.5,2.0,9.28,-1.93,5.07,35.23,6.09,9.49,45.5,温和放量；站上20日线且不过热；持续霸榜；v4筹码集中加分,当日转弱；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；v4长上影承接转弱；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-05-26,002579,中京电子,55,观察池,64.3,39,9.97,9.97,9.97,-21.08,45.48,14.03,38.03,3.69,25.51,11.3,29.99,38.03,45.48,当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入,后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4放量冲高过热；v4获利盘结构偏弱；涨停封板不可买,v4
2026-05-20,601016,节能风电,87,不推送,0.0,43,29.83,27.84,34.94,4.55,45.45,35.8,39.77,4.6,7.66,38.35,36.36,43.47,45.45,当日上涨；持续霸榜；震荡市里保持相对强势；v4筹码集中加分,量能不足；近5日趋势未确认；仍在20日线下方；热度可能进入后段；后段人气股在偏弱环境里更谨慎；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随,v4
2026-05-26,001896,豫能控股,100,不推送,0.0,40,-9.37,-4.89,-1.33,-8.34,45.26,-1.09,10.27,9.13,21.67,30.27,3.38,14.08,45.26,温和放量；站上20日线且不过热；持续霸榜；v4筹码集中加分,当日转弱；热度可能进入后段；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v4长上影承接转弱；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-05-18,600396,华电辽能,7,不推送,10.3,46,-1.26,12.7,17.93,4.12,45.15,-0.7,11.79,0.57,13.22,29.1,17.93,17.93,45.15,人气Top10；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；v4筹码集中加分,当日转弱；热度可能进入后段；v4远离短中期均线；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-05-15,600396,华电辽能,2,不推送,17.7,47,15.14,9.49,19.68,4.12,45.15,1.47,1.61,-11.88,-11.76,39.78,19.68,19.68,45.15,人气Top3；近5日趋势升温；持续霸榜；震荡市里保持相对强势；v4筹码集中加分；v4龙虎榜提示关注,当日转弱；偏离20日线较大；热度可能进入后段；Top3高热度拥挤，次日兑现风险；v4远离短中期均线；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金净流出,v4
2026-06-05,002436,兴森科技,73,不推送,0.0,32,-7.63,-2.37,2.59,-7.63,45.12,-1.64,-0.26,6.48,7.97,40.63,5.44,5.44,45.12,温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升；v4筹码集中加分,当日转弱；收盘承接偏弱；近5日趋势未确认；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v4跌破短均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-06-18,000725,京东方A,3,不推送,33.4,32,3.82,5.8,9.62,-14.05,45.04,7.94,18.93,3.97,14.56,27.94,9.62,25.8,45.04,人气Top3；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v4筹码集中加分,当日转弱；收盘承接偏弱；热度可能进入后段；v4乖离率过大；v4获利盘结构偏弱；v4主力资金强净流出,v4
