signal_date,code,name,rank,push_level,emotion_score,observed_days,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,latest_return_pct,best_return_available,return_3d_pct,return_5d_pct,open_buy_return_3d_pct,open_buy_return_5d_pct,return_10d_pct,max_gain_3d_pct,max_gain_5d_pct,max_gain_10d_pct,reasons,risks,strategy_version
2026-05-06,002309,中利集团,96,不推送,0.0,44,1.86,7.23,9.09,-40.33,24.48,7.46,9.09,5.49,7.09,-1.63,12.35,12.35,24.48,温和放量；连续上榜确认,当日转弱；收盘承接偏弱,v3
2026-04-30,002309,中利集团,88,不推送,0.0,44,1.86,7.23,9.09,-40.33,24.48,7.46,9.09,5.49,7.09,-1.63,12.35,12.35,24.48,温和放量；连续上榜确认,当日转弱；收盘承接偏弱,v3
2026-05-12,002297,博云新材,56,不推送,0.0,39,1.28,11.32,12.86,8.56,24.48,10.05,2.17,8.66,0.88,12.05,15.96,15.96,24.48,站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；强势市里个股相对走弱；v3尾盘版回避高位长连榜,v3
2026-05-12,601899,紫金矿业,27,不推送,0.0,39,23.94,22.39,24.47,-2.47,24.47,12.43,8.69,-9.29,-12.31,14.83,24.47,24.47,24.47,人气Top50；温和放量；持续霸榜；人气排名明显上升；市场强势且个股相对强势,收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；上影线偏长；v3尾盘版回避高位长连榜；v3尾盘承接一般,v3
2026-06-23,600160,巨化股份,82,不推送,0.0,10,-1.12,8.86,10.17,-0.04,24.46,9.33,13.76,10.57,15.04,-0.04,12.58,18.03,24.46,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v3尾盘版回避高位长连榜,v3
2026-05-28,600105,永鼎股份,98,不推送,24.55,27,1.65,-0.42,5.13,2.19,24.4,3.35,13.08,1.68,11.25,9.0,5.13,14.46,24.4,收盘承接较强；温和放量；连续上榜确认；v3尾盘缩量强承接,当日转弱；人气排名明显回落；强势市里个股相对走弱,v3
2026-05-06,300017,网宿科技,99,不推送,0.0,44,0.37,6.56,10.81,-23.62,24.37,10.19,7.69,9.78,7.29,17.0,12.19,13.62,24.37,-,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；人气排名明显回落,v3
2026-04-15,002709,天赐材料,67,不推送,16.0,55,1.05,2.43,4.15,3.86,24.36,3.46,8.6,2.39,7.47,24.36,5.58,12.58,24.36,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v3
2026-04-16,002361,神剑股份,1,不推送,64.0,54,-2.39,-2.65,2.28,-37.9,24.35,17.81,19.37,20.69,22.29,6.7,17.81,24.35,24.35,人气Top3；当日上涨；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升,偏离20日线较大；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-05-22,002475,立讯精密,33,不推送,0.0,31,16.85,19.08,19.45,0.88,24.34,14.12,16.83,-2.33,-0.01,9.63,19.45,24.02,24.34,人气Top50；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；强势市里个股相对走弱；市场健康度不足，收缩推送；v3尾盘版回避高位长连榜,v3
2026-05-11,601179,中国西电,46,不推送,0.0,40,13.13,20.0,21.31,-15.12,24.31,10.06,6.69,-2.71,-5.69,3.75,24.31,24.31,24.31,人气Top50；温和放量；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；强势市里个股相对走弱,v3
2026-06-01,002491,通鼎互联,69,不推送,0.0,25,-2.04,9.13,9.61,0.74,24.31,16.7,9.18,19.14,11.46,4.96,16.7,24.31,24.31,温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,v3
2026-05-12,601179,中国西电,30,不推送,0.0,39,20.69,18.87,24.31,-15.12,24.31,6.81,9.69,-11.5,-9.11,0.81,24.31,24.31,24.31,人气Top50；温和放量；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；强势市里个股相对走弱,v3
2026-04-27,002309,中利集团,86,不推送,12.0,47,1.68,4.09,6.73,-38.46,24.28,3.12,12.26,1.42,10.4,24.28,14.42,14.42,24.28,收盘承接较强；人气排名明显上升；v3尾盘缩量强承接,近5日趋势未确认；仍在20日线下方,v3
2026-06-24,000725,京东方A,2,普通观察,84.6,9,3.39,6.06,8.18,6.91,24.26,12.13,23.7,8.46,19.65,,16.22,24.26,,人气Top3；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-06-09,002138,顺络电子,71,不推送,66.6,19,-3.72,-4.05,1.53,0.63,24.26,-7.57,0.87,-4.0,4.77,11.55,1.53,3.36,24.26,当日强涨；收盘承接较强；温和放量；近5日趋势升温；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,偏离20日线较大,v3
2026-05-08,600379,宝光股份,56,不推送,20.6,41,2.03,10.05,10.05,1.08,24.22,12.92,11.42,10.67,9.2,-19.2,14.65,24.22,24.22,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,当日转弱；收盘承接偏弱；人气排名明显回落,v3
2026-06-12,600500,中化国际,60,观察池,30.45,16,-1.01,3.91,7.06,-15.13,24.21,16.02,10.47,17.2,11.59,1.26,24.21,24.21,24.21,当日涨停附近；收在日内高位；近5日强势延续；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控,放量过猛；短线涨幅偏高；偏离20日线较大；后段人气股在偏弱环境里更谨慎；v3尾盘版回避放量过猛；涨停封板不可买,v3
2026-06-03,600160,巨化股份,89,不推送,21.73,23,-2.1,-2.04,0.49,20.52,24.19,-2.28,3.52,-0.18,5.73,23.42,4.94,5.1,24.19,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势,收盘承接偏弱；上影线偏长；后段人气股在偏弱环境里更谨慎；v3尾盘承接一般,v3
2026-06-11,002585,双星新材,35,不推送,6.8,17,0.49,-6.31,3.48,-8.01,24.19,13.35,20.15,12.8,19.57,8.9,13.35,22.82,24.19,人气Top50；温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；弱市先收缩执行,v3
2026-05-06,002149,西部材料,20,强推观察,102.0,44,3.01,10.0,10.0,-32.47,24.19,14.06,17.05,10.73,13.63,7.45,17.46,24.19,24.19,人气Top20；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；连续上榜确认；v3尾盘涨停延续；v3尾盘缩量强承接,近5日趋势未确认,v3
2026-04-30,002149,西部材料,13,强推观察,94.0,44,3.01,10.0,10.0,-32.47,24.19,14.06,17.05,10.73,13.63,7.45,17.46,24.19,24.19,人气Top20；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；v3尾盘涨停延续；v3尾盘缩量强承接,近5日趋势未确认,v3
2026-06-11,605589,圣泉集团,4,不推送,24.8,17,-1.67,-2.8,5.8,-3.83,24.17,11.77,16.37,13.66,18.34,11.18,13.3,19.67,24.17,人气Top10；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；v3热点早段优先,当日转弱；收盘承接偏弱；弱市先收缩执行；v3尾盘版回避放量过猛,v3
2026-05-13,600089,特变电工,40,不推送,0.0,38,23.9,18.08,24.16,-12.38,24.16,13.82,13.53,-8.14,-8.38,9.32,24.16,24.16,24.16,人气Top50；连续上榜确认；人气排名明显上升,当日转弱；近5日趋势未确认；仍在20日线下方；强势市里个股相对走弱,v3
2026-06-26,002129,TCL中环,17,不推送,4.9,7,14.57,17.07,17.56,9.98,24.15,18.76,3.49,3.66,-9.67,,24.15,24.15,,人气Top20；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；弱市先收缩执行；市场健康度不足，收缩推送；市场健康度偏弱,v3
2026-06-08,600552,凯盛科技,54,不推送,11.08,20,1.37,3.65,4.61,7.26,24.12,-6.17,-6.44,-7.44,-7.71,16.99,4.61,4.61,24.12,放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,收盘承接偏弱；上影线偏长；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v3
2026-06-23,300285,国瓷材料,86,不推送,0.0,10,0.6,0.85,4.04,-3.74,24.11,13.04,13.45,12.36,12.77,-3.74,16.54,24.11,24.11,近5日强势延续；连续上榜确认,当日转弱；收盘承接偏弱；短线涨幅偏高；偏离20日线较大；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v3
2026-04-24,600118,中国卫星,85,不推送,6.0,48,-2.39,3.32,7.08,-17.47,24.09,1.69,11.21,4.18,13.94,16.3,7.08,14.21,24.09,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,v3
2026-04-21,601778,晶科科技,20,不推送,48.0,51,1.57,2.99,7.87,-38.74,24.09,12.91,12.13,11.16,10.39,16.38,24.09,24.09,24.09,人气Top20；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-05-27,600396,华电辽能,9,观察池,110.17,28,5.01,3.72,8.83,-33.49,24.07,-0.38,14.92,-5.13,9.44,2.91,12.01,14.92,24.07,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日强势延续；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控；v2强势延续修正；v2低分涨停修正；v3尾盘涨停延续,短线涨幅偏高；偏离20日线较大；热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买,v3
2026-04-13,601138,工业富联,55,不推送,16.0,57,1.38,5.78,6.45,14.51,24.06,6.5,10.43,5.05,8.93,20.74,7.7,13.7,24.06,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v3
2026-06-17,002080,中材科技,64,观察池,75.6,13,-0.19,-2.26,0.47,-9.84,24.04,-6.81,12.77,-6.63,12.98,-0.23,3.65,12.77,24.04,当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；市场强势且个股相对强势；v2低分涨停修正,短线涨幅偏高；涨停封板不可买,v3
2026-05-15,002475,立讯精密,71,不推送,0.0,36,16.5,16.21,19.74,0.88,24.02,11.7,15.42,-4.12,-0.93,16.83,19.74,19.74,24.02,持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；v3尾盘版回避高位长连榜,v3
2026-05-18,002475,立讯精密,52,不推送,0.0,35,14.86,15.42,15.91,0.88,24.02,8.19,19.08,-5.8,3.68,12.72,16.36,19.45,24.02,持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；v3尾盘版回避高位长连榜,v3
2026-06-12,300308,中际旭创,29,不推送,5.55,16,2.85,8.97,8.97,-1.8,24.02,11.7,20.99,8.61,17.65,6.78,11.7,24.02,24.02,人气Top50；温和放量；站上20日线且不过热；持续霸榜,收盘承接偏弱；近5日趋势未确认；热度可能进入后段；市场健康度不足，收缩推送；v3尾盘版回避高位长连榜,v3
2026-04-22,600330,天通股份,28,重点观察,81.0,50,4.29,-1.04,6.42,-2.9,24.0,5.99,-0.81,1.63,-4.89,24.0,10.09,10.09,24.0,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升；v2低分涨停修正,短线涨幅偏高；偏离20日线较大,v3
2026-05-07,002015,协鑫能科,42,不推送,68.6,42,-1.46,-1.02,0.73,-26.76,23.99,2.77,13.65,4.29,15.33,-2.67,4.91,23.99,23.99,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v3热点早段优先,-,v3
2026-06-17,002008,大族激光,9,不推送,44.6,13,-0.02,-0.49,1.69,-3.85,23.98,7.04,12.71,7.06,12.73,-7.79,7.04,16.35,23.98,人气Top10；放量仍可控；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v3热点早段优先,当日转弱；收盘承接偏弱,v3
2026-06-10,605589,圣泉集团,28,观察池,56.8,18,2.08,0.42,7.2,-3.99,23.96,6.74,10.48,4.56,8.23,21.4,7.2,15.59,23.96,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认；v3热点早段优先,量能不足；一字或近似一字，参与点差；弱市先收缩执行；一字板不可买,v3
2026-04-24,002240,盛新锂能,33,普通观察,72.0,48,0.16,2.34,4.77,-16.79,23.95,7.26,22.01,7.1,21.82,7.99,9.05,23.95,23.95,人气Top50；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；人气排名明显上升,-,v3
2026-06-02,002421,达实智能,21,观察池,84.6,24,-1.81,-1.81,2.62,-37.02,23.94,4.83,14.69,6.76,16.8,-16.5,4.83,23.94,23.94,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；持续霸榜；市场强势且个股相对强势；v3尾盘涨停延续,偏离20日线较大；热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买,v3
2026-05-06,002044,美年健康,70,不推送,0.0,44,6.81,9.94,9.94,-19.15,23.94,13.63,11.97,6.38,4.83,17.5,18.78,18.97,23.94,当日上涨；站上20日线且不过热,放量过猛；v3尾盘版回避放量过猛；v3尾盘承接一般,v3
2026-06-23,600909,华安证券,49,观察池,81.3,10,-2.39,10.14,10.14,-6.03,23.92,16.17,6.32,19.02,8.92,-6.03,23.54,23.54,23.92,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；弱市中个股相对抗跌；v2强势延续修正；v2低分涨停修正,短线涨幅偏高；偏离20日线较大；涨停封板不可买,v3
2026-04-24,002475,立讯精密,70,不推送,22.0,48,3.0,9.05,10.0,-4.12,23.91,4.0,1.64,0.97,-1.32,21.44,10.0,10.0,23.91,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-05-08,603738,泰晶科技,54,观察池,55.6,41,7.79,10.0,10.0,5.57,23.89,14.78,18.15,6.49,9.61,6.79,17.59,23.89,23.89,当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v2低分涨停修正,量能不足；短线涨幅偏高；偏离20日线较大；涨停封板不可买,v3
2026-04-13,002475,立讯精密,26,不推送,42.0,57,0.68,0.92,3.5,7.99,23.89,3.16,12.17,2.46,11.41,22.82,4.06,12.17,23.89,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v3热点早段优先,人气排名明显回落；上影线偏长；v3尾盘承接一般,v3
2026-06-12,601958,金钼股份,46,观察池,67.17,16,6.78,9.99,9.99,-8.11,23.86,11.56,19.4,4.48,11.82,15.79,16.61,19.4,23.86,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v3热点早段优先,量能不足；一字或近似一字，参与点差；一字板不可买,v3
2026-06-04,688126,沪硅产业,74,观察池,31.45,22,-3.18,-2.73,1.23,23.86,23.86,8.33,10.96,11.88,14.6,9.94,8.33,17.92,21.88,当日涨停附近；收盘承接较强；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,量能不足；近5日趋势未确认；后段人气股在偏弱环境里更谨慎；涨停封板不可买,v3
2026-04-28,300757,罗博特科,52,不推送,0.0,16,-4.55,-3.5,-1.67,22.91,23.83,-5.04,2.6,-0.51,7.49,16.59,-1.67,4.54,23.83,站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认,v3
2026-06-08,603078,江化微,94,不推送,20.08,20,1.54,6.08,7.43,23.82,23.82,8.23,-0.19,6.58,-1.7,3.55,12.58,12.58,15.47,温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认,短线涨幅偏高；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v3
2026-05-06,600379,宝光股份,83,不推送,59.0,44,8.58,9.83,9.83,0.72,23.78,-0.36,2.26,-8.23,-5.82,-10.13,20.86,20.86,23.78,当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认,短线涨幅偏高；偏离20日线较大；人气排名明显回落,v3
2026-04-30,600379,宝光股份,41,重点观察,83.0,44,8.58,9.83,9.83,0.72,23.78,-0.36,2.26,-8.23,-5.82,-10.13,20.86,20.86,23.78,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升；v2连榜升温修正,短线涨幅偏高；偏离20日线较大,v3
2026-04-20,002149,西部材料,17,强推观察,129.0,52,4.16,1.74,5.76,-28.85,23.76,6.72,-3.98,2.45,-7.82,21.88,11.0,11.0,23.76,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；v2强势延续修正；v2连榜升温修正；v2低分涨停修正；v3尾盘涨停延续,短线涨幅偏高,v3
2026-05-20,600186,莲花控股,34,不推送,15.45,33,-0.54,-3.52,3.79,0.27,23.76,16.8,7.23,17.44,7.81,-13.73,16.8,23.76,23.76,人气Top50；温和放量；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势,当日转弱；收盘承接偏弱；人气排名明显回落,v3
2026-06-15,002281,光迅科技,12,观察池,104.6,15,3.56,2.01,5.51,-1.69,23.74,18.06,18.37,14.0,14.3,13.96,18.06,23.74,23.74,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势；v2强势延续修正,热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买,v3
2026-05-15,601689,拓普集团,14,不推送,0.0,36,14.91,17.26,19.67,0.05,23.74,15.24,19.11,0.29,3.65,3.16,19.67,22.65,23.74,人气Top20；温和放量；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；震荡市里相对走弱；市场健康度不足，收缩推送,v3
2026-05-18,601689,拓普集团,44,不推送,0.0,35,17.57,16.91,18.42,0.05,23.74,19.23,18.85,1.41,1.08,1.14,22.65,22.65,23.74,人气Top50；温和放量；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；震荡市里相对走弱；市场健康度不足，收缩推送,v3
2026-06-03,000636,风华高科,19,不推送,14.45,23,-1.8,6.05,7.87,2.3,23.73,-7.26,-0.12,-5.56,1.72,23.68,7.87,7.87,23.73,人气Top20；温和放量；近5日强势延续；持续霸榜；震荡市里保持相对强势,当日转弱；短线涨幅偏高；远离20日线过多；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-05-29,002297,博云新材,37,不推送,0.0,26,-1.07,-4.61,0.82,23.73,23.73,2.77,-0.82,3.87,0.25,8.88,5.0,5.0,11.64,人气Top50；温和放量；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v3尾盘版回避高位长连榜,v3
2026-04-23,603601,再升科技,90,不推送,0.0,49,0.0,-6.4,5.41,-31.02,23.7,0.73,4.55,0.73,4.55,11.29,5.41,6.6,23.7,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,v3
2026-05-13,000858,五粮液,22,不推送,6.55,38,20.36,20.6,23.7,-2.81,23.7,15.96,15.83,-3.65,-3.76,13.69,23.7,23.7,23.7,人气Top50；温和放量；人气排名明显上升,近5日趋势未确认；仍在20日线下方；强势市里个股相对走弱；v3尾盘承接一般,v3
2026-06-15,600186,莲花控股,63,不推送,0.0,15,-6.06,3.49,3.49,-13.82,23.68,10.87,11.57,18.02,18.76,8.7,20.34,21.89,23.68,近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,v3
2026-06-18,600186,莲花控股,45,不推送,0.0,12,12.97,11.8,21.89,-13.82,23.68,10.09,11.02,-2.54,-1.72,-8.23,21.89,23.68,23.68,人气Top50；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；强势市里个股相对走弱；v3尾盘版回避高位长连榜,v3
2026-04-27,600186,莲花控股,43,不推送,44.0,47,0.21,5.35,8.67,18.84,23.66,14.78,19.16,14.53,18.91,12.85,23.66,23.66,23.66,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-05-14,002149,西部材料,97,不推送,0.0,37,15.62,12.39,16.92,-30.16,23.63,11.12,14.23,-3.89,-1.2,7.98,23.63,23.63,23.63,持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜,v3
2026-06-25,000021,深科技,7,不推送,62.6,8,-1.05,-0.09,7.6,0.95,23.6,20.0,4.61,21.26,5.72,,20.89,23.6,,人气Top10；当日上涨；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升；市场强势且个股相对强势,偏离20日线较大；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-04-27,002463,沪电股份,85,不推送,22.0,47,-0.49,-3.4,-0.11,23.6,23.6,-2.74,2.32,-2.27,2.82,1.97,0.2,3.19,9.06,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段；上影线偏长；v3尾盘版回避高位长连榜；v3尾盘承接一般,v3
2026-04-22,003018,金富科技,65,不推送,40.0,50,5.36,4.92,10.0,23.6,23.6,6.38,5.48,0.96,0.11,-8.79,11.11,11.59,11.59,当日涨停附近；收在日内高位；温和放量；连续上榜确认,短线涨幅过热；远离20日线过多,v3
2026-04-28,002580,圣阳股份,27,不推送,30.0,46,-1.36,-3.05,1.56,-36.34,23.59,0.81,11.39,2.2,12.92,-4.58,1.56,11.39,23.59,人气Top50；收盘承接较强；温和放量；站上20日线且不过热；持续霸榜,近5日趋势未确认；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,v3
2026-04-13,603538,美诺华,32,不推送,14.0,57,0.0,6.01,7.74,-9.09,23.57,16.5,6.95,16.5,6.95,17.33,19.18,19.18,23.57,人气Top50；温和放量；近5日趋势升温；连续上榜确认,当日转弱；收盘承接偏弱；偏离20日线较大；人气排名明显回落,v3
2026-05-12,603601,再升科技,65,不推送,0.0,39,1.13,7.5,10.42,-37.8,23.57,0.36,7.02,-0.77,5.83,19.46,10.42,18.93,23.57,近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；热度可能进入后段；强势市里个股相对走弱；v3尾盘版回避高位长连榜,v3
2026-05-27,000021,深科技,7,不推送,47.45,28,-4.27,-3.04,-0.23,23.56,23.56,-17.25,-12.98,-13.56,-9.1,-12.39,-0.23,-0.23,-0.23,人气Top10；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势,收盘承接偏弱；热度可能进入后段；v3尾盘版回避高位长连榜；v3尾盘承接一般,v3
2026-06-24,300285,国瓷材料,69,不推送,9.6,9,2.32,7.68,10.51,-4.19,23.53,15.51,8.14,12.89,5.69,,23.53,23.53,,近5日强势延续；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,短线涨幅偏高；偏离20日线较大；上影线偏长；v3尾盘承接一般,v3
2026-06-16,600549,厦门钨业,16,观察池,98.6,14,2.03,3.1,5.71,-15.29,23.52,20.52,5.89,18.12,3.79,8.28,20.52,23.52,23.52,人气Top20；当日涨停附近；收在日内高位；近5日趋势升温；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v2低分涨停修正；v3尾盘涨停延续,偏离20日线较大；涨停封板不可买,v3
2026-05-28,603778,国晟科技,85,不推送,0.0,27,-1.25,-5.27,0.0,-37.96,23.51,3.57,2.44,4.88,3.73,12.18,12.18,12.18,23.51,温和放量；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；强势市里个股相对走弱；v3尾盘版回避高位长连榜,v3
2026-06-25,600206,有研新材,17,不推送,57.6,8,-0.07,8.13,9.68,-0.37,23.51,18.53,2.88,18.61,2.96,,23.51,23.51,,人气Top20；当日强涨；收在日内高位；温和放量；近5日强势延续；持续霸榜；市场强势且个股相对强势,短线涨幅偏高；远离20日线过多；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-04-15,002475,立讯精密,58,不推送,2.0,55,-0.03,2.84,3.18,7.66,23.51,11.82,15.74,11.86,15.78,16.77,11.82,16.86,23.51,近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v3
2026-05-07,600522,中天科技,19,观察池,110.6,42,-0.47,6.57,7.24,23.16,23.5,14.85,14.9,15.39,15.45,9.17,20.32,20.32,23.5,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v3热点早段优先,涨停封板不可买,v3
2026-05-26,600487,亨通光电,27,不推送,21.45,29,-19.39,-19.34,-15.9,-4.63,23.5,-9.4,-2.32,12.4,21.18,23.5,-8.91,-2.32,23.5,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势,当日转弱；收盘承接偏弱；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-04-17,600105,永鼎股份,21,不推送,28.0,53,0.02,1.21,6.2,18.77,23.49,10.24,18.67,10.22,18.64,5.76,10.24,23.49,23.49,人气Top50；当日上涨；近5日趋势升温；持续霸榜；人气排名明显上升,偏离20日线较大；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-05-18,002149,西部材料,21,不推送,0.0,35,20.42,11.12,23.48,-30.16,23.48,14.23,13.96,-5.14,-5.37,-7.75,23.48,23.48,23.48,人气Top50；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；震荡市里相对走弱；市场健康度不足，收缩推送,v3
2026-06-15,600226,亨通股份,40,不推送,29.6,15,-14.01,-9.89,-8.34,-11.33,23.48,0.51,6.8,16.89,24.19,-1.24,0.51,10.92,23.48,人气Top50；温和放量；近5日强势延续；人气排名明显上升；市场强势且个股相对强势,短线涨幅偏高；偏离20日线较大；v3尾盘承接一般,v3
2026-06-18,600226,亨通股份,29,不推送,15.6,12,4.02,8.96,10.61,-11.33,23.48,17.51,8.44,12.97,4.26,-5.25,17.51,23.48,23.48,人气Top50；近5日强势延续；人气排名明显上升；市场强势且个股相对强势,短线涨幅偏高；偏离20日线较大；v3尾盘承接一般,v3
