signal_date,code,name,rank,push_level,emotion_score,observed_days,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,latest_return_pct,best_return_available,return_3d_pct,return_5d_pct,open_buy_return_3d_pct,open_buy_return_5d_pct,return_10d_pct,max_gain_3d_pct,max_gain_5d_pct,max_gain_10d_pct,reasons,risks,strategy_version
2026-06-08,601991,大唐发电,1,不推送,0.0,7,-0.96,6.05,7.02,25.58,25.58,9.9,20.08,10.97,21.25,,12.1,20.63,,人气Top3；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；Top3高热度拥挤，次日兑现风险,v1
2026-05-28,600176,中国巨石,17,收盘强势观察,111.0,14,0.0,-3.17,1.15,25.57,25.57,-10.53,-11.71,-10.53,-11.71,-5.54,1.15,1.15,1.15,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v2强势延续修正；v2低分涨停修正；收盘强势，次日确认；v1每日精选入选,次日高开或一字风险,v1
2026-05-13,603629,利通电子,20,观察池,89.0,25,1.33,-1.34,3.57,-4.45,25.57,1.08,5.05,-0.24,3.67,23.95,5.09,5.09,25.57,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升；市场强势且个股相对强势；收盘强势，次日确认,偏离20日线较大；热度可能进入后段；次日高开或一字风险；v1每日精选未入前5,v1
2026-06-12,300433,蓝思科技,41,不推送,0.0,3,4.76,11.76,12.93,24.48,25.55,24.48,,18.82,,,25.55,,,人气Top50；温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认；震荡市里相对走弱；市场健康度不足，收缩推送,v1
2026-05-26,002436,兴森科技,86,不推送,17.12,16,-0.74,-2.86,0.89,25.53,25.53,1.58,10.87,2.33,11.69,0.18,4.96,11.55,11.87,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势,当日转弱；收盘承接偏弱；人气排名明显回落；后段人气股在偏弱环境里更谨慎,v1
2026-05-25,002436,兴森科技,40,观察池,97.0,17,-1.63,-0.03,3.62,25.49,25.49,-4.59,1.39,-3.02,3.07,-2.86,3.62,5.54,11.84,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v2连榜升温修正,v1每日精选未入前5,v1
2026-05-29,603986,兆易创新,34,不推送,0.0,13,1.93,0.21,4.91,25.49,25.49,5.4,4.49,3.41,2.52,3.1,9.21,15.2,15.2,人气Top50；温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-06-05,603773,沃格光电,46,不推送,59.0,8,-1.99,3.1,8.8,25.48,25.48,17.04,-1.96,19.42,0.03,,19.94,19.94,,人气Top50；当日强涨；收盘承接较强；温和放量；近5日强势延续；持续霸榜；人气排名明显上升；弱市中个股相对抗跌,短线涨幅偏高；偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权,v1
2026-04-10,300058,蓝色光标,89,不推送,12.0,45,-2.0,0.3,2.91,-9.34,25.47,-0.36,9.16,1.67,11.39,5.52,6.0,10.49,25.47,温和放量；近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱,v1
2026-04-27,603601,再升科技,73,不推送,30.0,34,-1.94,2.14,6.76,5.56,25.44,6.02,15.86,8.12,18.16,10.84,8.1,16.67,25.44,当日上涨；收盘承接较强；站上20日线且不过热；持续霸榜；人气排名明显上升,近5日趋势未确认；热度可能进入后段,v1
2026-05-12,002929,润建股份,91,不推送,20.0,26,0.25,10.0,10.0,-22.81,25.43,16.53,22.53,16.24,22.23,6.63,21.0,25.43,25.43,温和放量；近5日强势延续；市场强势且个股相对强势,短线涨幅偏高；偏离20日线较大,v1
2026-06-02,002407,多氟多,87,不推送,0.0,11,-0.27,0.51,2.11,16.22,25.38,0.3,2.54,0.58,2.82,18.82,3.17,5.11,25.38,持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；强势市里个股相对走弱；市场健康度不足，收缩推送,v1
2026-05-12,300308,中际旭创,8,强推观察,101.0,26,-1.8,3.07,3.36,25.36,25.36,3.13,1.18,5.02,3.03,8.35,8.04,8.04,9.04,人气Top10；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势；v1每日精选入选,热度可能进入后段,v1
2026-05-11,301531,春光集团,20,不推送,24.0,16,3.59,17.51,25.35,-22.77,25.35,9.64,13.85,5.84,9.9,-4.8,25.35,25.35,25.35,人气Top20；站上20日线且不过热,-,v1
2026-06-10,002384,东山精密,41,不推送,0.0,5,1.29,-0.6,4.43,21.03,25.33,12.74,21.03,11.31,19.5,,12.74,25.33,,人气Top50；温和放量；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-05-26,002181,粤传媒,38,不推送,55.38,16,0.14,3.52,9.52,-21.33,25.33,13.94,12.77,13.78,12.61,4.14,17.32,25.33,25.33,人气Top50；当日涨停附近；收在日内高位；温和放量；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；收盘强势，次日确认,近5日趋势未确认；仍在20日线下方；次日高开或一字风险,v1
2026-06-12,000636,风华高科,2,不推送,18.75,3,4.03,10.0,10.0,25.27,25.32,25.27,,20.42,,,25.32,,,人气Top3；温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；震荡市里相对走弱；市场健康度不足，收缩推送；Top3高热度拥挤，次日兑现风险,v1
2026-05-22,600522,中天科技,14,观察池,67.0,18,1.07,-2.12,1.92,25.31,25.31,-10.89,-3.72,-11.83,-4.74,5.13,1.92,1.92,12.67,人气Top20；当日上涨；收在日内高位；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段；v1每日精选未入前5,v1
2026-04-24,600338,西藏珠峰,95,不推送,54.0,35,1.02,10.01,10.01,-20.65,25.3,22.33,17.32,21.1,16.14,1.46,22.33,25.3,25.3,当日涨停附近；收在日内高位；放量仍可控；站上20日线且不过热,-,v1
2026-05-15,002281,光迅科技,34,不推送,28.25,23,-1.0,6.56,9.07,22.86,25.3,20.02,9.6,21.23,10.7,3.54,25.3,25.3,25.3,人气Top50；温和放量；近5日趋势升温；持续霸榜；震荡市里保持相对强势,当日转弱；偏离20日线较大；热度可能进入后段,v1
2026-04-10,000889,中嘉博创,43,不推送,47.0,45,-1.61,-9.89,0.0,-16.09,25.29,8.97,21.61,10.75,23.6,10.11,8.97,25.06,25.29,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热,放量过猛；短线涨幅偏高,v1
2026-04-27,603178,圣龙股份,57,不推送,8.0,34,-0.98,5.23,8.33,-5.98,25.29,11.84,16.26,12.94,17.41,19.54,11.84,20.57,25.29,站上20日线且不过热；人气排名明显上升,近5日趋势未确认,v1
2026-05-22,603986,兆易创新,6,观察池,85.0,18,2.0,10.01,10.02,25.22,25.22,9.87,-0.21,7.71,-2.17,4.28,18.13,18.13,18.13,人气Top10；当日强涨；收盘承接较强；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升；市场强势且个股相对强势,偏离20日线较大；热度可能进入后段；v1每日精选未入前5,v1
2026-06-01,603986,兆易创新,42,不推送,10.5,12,0.64,1.43,2.71,25.22,25.22,13.1,1.28,12.38,0.64,10.68,14.96,14.96,14.96,人气Top50；温和放量；站上20日线且不过热；持续霸榜,收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权,v1
2026-06-12,600703,三安光电,29,不推送,0.0,3,0.36,9.99,9.99,23.28,25.22,23.28,,22.83,,,25.22,,,人气Top50；温和放量；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；震荡市里相对走弱；市场健康度不足，收缩推送,v1
2026-06-03,600522,中天科技,15,不推送,46.25,10,-2.6,2.4,4.89,22.08,25.21,10.12,11.61,13.06,14.59,22.08,12.67,21.12,25.21,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势,收盘承接偏弱；热度可能进入后段；上影线偏长,v1
2026-05-11,600522,中天科技,5,观察池,68.0,27,0.32,0.5,5.29,25.19,25.19,0.55,0.21,0.23,-0.11,-2.21,5.29,5.29,8.07,人气Top10；当日强涨；温和放量；近5日强势延续；连续上榜确认；市场强势且个股相对强势,短线涨幅偏高；偏离20日线较大；v1每日精选未入前5,v1
2026-04-10,002418,康盛股份,20,强推观察,94.0,45,3.51,10.02,10.02,-25.66,25.13,-3.34,8.79,-6.62,5.09,8.08,10.54,10.54,25.13,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；首次上榜即强势；v1每日精选入选,-,v1
2026-04-13,300058,蓝色光标,69,不推送,46.0,44,2.36,4.41,5.68,-9.61,25.09,3.99,18.08,1.59,15.36,4.41,7.19,25.09,25.09,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,-,v1
2026-05-29,002297,博云新材,43,不推送,0.0,13,-1.07,-4.61,0.82,25.08,25.08,2.77,-0.82,3.87,0.25,8.88,5.0,5.0,11.64,人气Top50；温和放量；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-04-24,601869,长飞光纤,91,不推送,4.0,35,2.67,2.54,7.02,25.08,25.08,0.64,-1.93,-1.98,-4.48,10.54,7.02,7.02,16.8,温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v1
2026-05-08,000988,华工科技,33,观察池,69.0,28,2.41,7.97,8.86,24.97,25.06,3.97,-1.99,1.52,-4.29,14.38,10.12,10.12,25.06,人气Top50；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,v1每日精选未入前5,v1
2026-05-12,600206,有研新材,97,不推送,31.0,26,-2.92,-2.51,0.0,25.05,25.05,-4.21,-4.12,-1.33,-1.23,-8.86,4.71,4.71,4.71,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,当日转弱；人气排名明显回落,v1
2026-05-19,600105,永鼎股份,57,不推送,0.0,21,0.18,0.34,2.02,25.03,25.03,-6.24,-8.28,-6.41,-8.45,-1.66,2.02,2.02,2.02,收盘承接较强；站上20日线且不过热；持续霸榜,当日转弱；近5日趋势未确认；热度可能进入后段；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送,v1
2026-06-10,688146,中船特气,18,不推送,33.5,5,5.5,19.79,19.79,16.34,25.0,8.94,16.34,3.26,10.27,,19.79,25.0,,人气Top20；当日涨停附近；收盘承接较强；人气排名明显上升；弱市中个股相对抗跌；收盘强势，次日确认,短线涨幅过热；远离20日线过多；次日高开或一字风险,v1
2026-05-19,000021,深科技,20,观察池,62.25,21,1.9,0.48,6.19,14.58,24.99,0.16,13.56,-1.7,11.45,-1.31,6.19,19.92,24.99,人气Top20；放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；v2连榜升温修正,v1每日精选未入前5,v1
2026-05-26,002747,埃斯顿,60,不推送,50.25,16,-3.76,-5.33,0.5,10.49,24.98,-7.69,-10.22,-4.08,-6.71,24.98,0.5,0.5,24.98,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,人气排名明显回落；后段人气股在偏弱环境里更谨慎,v1
2026-04-16,601869,长飞光纤,74,不推送,32.0,41,-0.29,-0.71,1.12,24.96,24.96,3.54,4.48,3.85,4.78,-3.97,9.08,14.75,14.75,收盘承接较强；温和放量；站上20日线且不过热；持续霸榜,近5日趋势未确认；热度可能进入后段,v1
2026-04-15,002536,飞龙股份,87,不推送,12.0,42,0.25,0.59,2.18,24.94,24.94,14.41,11.28,14.13,11.01,1.51,14.41,16.2,16.2,温和放量；近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱,v1
2026-04-14,002342,巨力索具,22,观察池,67.0,43,-0.7,6.65,9.1,-40.17,24.9,11.14,24.9,11.92,25.78,7.7,14.75,24.9,24.9,人气Top50；当日上涨；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认,短线涨幅偏高；v1每日精选未入前5,v1
2026-06-11,603629,利通电子,36,不推送,0.0,4,3.02,9.22,10.0,18.47,24.89,17.09,,13.66,,,24.89,,,人气Top50；温和放量；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-04-28,600111,北方稀土,29,不推送,0.0,33,2.55,10.0,10.0,8.64,24.85,19.58,17.92,16.61,14.99,15.82,19.65,21.65,24.85,人气Top50；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方,v1
2026-04-16,002709,天赐材料,98,不推送,34.0,41,-0.33,-0.76,3.07,8.17,24.85,7.43,0.51,7.78,0.84,23.84,9.13,9.91,24.85,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段；人气排名明显回落,v1
2026-04-24,600736,苏州高新,13,不推送,7.0,35,-4.24,-10.0,-3.65,-10.94,24.82,-1.18,3.18,3.19,7.74,8.82,1.06,5.53,24.82,人气Top20；近5日强势延续；连续上榜确认；人气排名明显上升,收盘承接偏弱；放量过猛；短线涨幅偏高；偏离20日线较大,v1
2026-04-27,603538,美诺华,19,不推送,36.0,34,-0.71,6.6,9.04,-32.98,24.8,10.74,9.31,11.54,10.09,-6.68,15.78,24.8,24.8,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；热度可能进入后段,v1
2026-05-22,000021,深科技,36,观察池,71.0,18,1.28,9.12,10.05,14.4,24.79,16.66,5.49,15.19,4.16,1.07,24.79,24.79,24.79,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势,热度可能进入后段；v1每日精选未入前5,v1
2026-04-17,002957,科瑞技术,42,观察池,60.0,40,7.61,4.33,7.61,24.78,24.78,8.46,1.04,0.79,-6.1,-4.09,12.14,12.14,12.14,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；人气排名明显上升,偏离20日线较大；v1每日精选未入前5,v1
2026-05-22,600186,莲花控股,30,观察池,97.0,18,2.55,10.04,10.04,24.77,24.77,1.02,-13.62,-1.49,-15.77,-13.79,16.6,16.6,16.6,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v2强势延续修正；v2低分涨停修正；收盘强势，次日确认,次日高开或一字风险；v1每日精选未入前5,v1
2026-04-13,601869,长飞光纤,14,不推送,36.0,44,0.22,-1.27,2.05,24.74,24.74,-0.18,4.29,-0.4,4.06,2.25,2.05,8.88,14.55,人气Top20；温和放量；站上20日线且不过热；连续上榜确认,当日转弱,v1
2026-04-15,002149,西部材料,32,不推送,52.0,42,-1.14,-0.02,1.55,11.93,24.72,12.36,19.48,13.65,20.85,7.62,12.36,22.16,24.72,人气Top50；当日强涨；近5日趋势升温；站上20日线且不过热；连续上榜确认,-,v1
2026-04-22,002709,天赐材料,92,不推送,16.0,37,-0.6,-5.74,-0.04,1.44,24.72,5.49,13.86,6.12,14.54,14.32,5.76,13.86,24.72,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v1
2026-04-14,000967,盈峰环境,65,不推送,59.0,43,4.19,1.63,5.05,-12.32,24.72,19.76,15.06,14.94,10.43,21.3,22.33,24.72,24.72,当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；站上20日线且不过热,短线涨幅偏高,v1
2026-05-13,002281,光迅科技,37,不推送,22.0,25,0.5,2.94,7.49,22.24,24.67,6.03,19.41,5.5,18.82,2.39,8.52,24.67,24.67,人气Top50；温和放量；近5日强势延续；持续霸榜；市场强势且个股相对强势,当日转弱；短线涨幅偏高；偏离20日线较大；热度可能进入后段,v1
2026-05-20,002181,粤传媒,55,不推送,0.0,20,-0.34,-6.31,0.69,-21.76,24.64,-9.61,2.95,-9.3,3.31,8.37,0.69,8.92,24.64,温和放量；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送,v1
2026-05-06,002759,天际股份,84,不推送,0.0,30,23.82,18.59,24.61,-15.84,24.61,16.75,13.97,-5.7,-7.95,11.65,24.61,24.61,24.61,温和放量,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；强势市里个股相对走弱,v1
2026-05-06,300442,润泽科技,89,不推送,0.0,31,4.42,8.03,12.15,-8.86,24.61,10.13,2.6,5.46,-1.74,10.41,13.29,15.65,24.61,-,当日转弱；近5日趋势未确认,v1
2026-06-03,600105,永鼎股份,39,不推送,38.25,10,-1.79,4.55,5.82,21.51,24.6,2.06,0.73,3.92,2.57,21.51,15.0,15.0,24.6,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势,收盘承接偏弱；热度可能进入后段；上影线偏长,v1
2026-04-24,002176,江特电机,50,观察池,80.0,35,1.54,6.39,8.59,-15.64,24.6,18.14,15.27,16.34,13.52,5.58,18.14,24.6,24.6,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,v1每日精选未入前5,v1
2026-04-14,002407,多氟多,54,观察池,60.0,43,-0.62,-3.34,0.06,24.58,24.58,-3.43,2.85,-2.83,3.49,8.71,0.06,4.24,12.37,当日强涨；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热,v1每日精选未入前5,v1
2026-04-28,300476,胜宏科技,1,不推送,16.0,33,-2.26,6.65,9.6,15.54,24.58,4.11,14.57,6.51,17.21,8.68,9.6,17.23,24.58,人气Top3；站上20日线且不过热；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认,v1
2026-05-12,600522,中天科技,11,不推送,22.0,26,-3.49,-1.09,-0.32,24.57,24.57,-7.01,1.07,-3.64,4.72,-8.17,4.26,4.26,7.53,人气Top20；温和放量；近5日强势延续；持续霸榜；市场强势且个股相对强势,收盘承接偏弱；短线涨幅偏高；偏离20日线较大；热度可能进入后段；上影线偏长,v1
2026-05-06,002792,通宇通讯,98,不推送,12.0,31,1.08,10.01,10.01,-15.03,24.55,17.18,19.19,15.93,17.92,10.65,20.09,24.55,24.55,收盘承接较强；温和放量,近5日趋势未确认；仍在20日线下方,v1
2026-04-24,002990,盛视科技,55,观察池,66.0,34,-5.91,-10.18,-4.08,0.55,24.54,-9.74,7.76,-4.07,14.54,16.43,-4.08,8.78,24.54,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；人气排名明显上升,偏离20日线较大；v1每日精选未入前5,v1
2026-06-01,600396,华电辽能,10,不推送,32.5,12,0.0,4.86,7.46,-3.78,24.54,18.76,4.32,18.76,4.32,-3.62,19.46,24.54,24.54,人气Top10；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权,v1
2026-04-28,601016,节能风电,64,不推送,38.0,33,-2.75,-3.59,1.06,-15.64,24.52,-0.85,3.59,1.96,6.52,6.34,1.06,7.82,24.52,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落,v1
2026-05-14,600522,中天科技,13,不推送,28.5,24,0.63,-7.05,1.81,24.51,24.51,1.02,-4.99,0.38,-5.59,-8.12,1.81,7.48,7.48,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,收盘承接偏弱；热度可能进入后段；上影线偏长；弱市先收缩执行；弱市里的长连榜样本优先降权,v1
2026-05-06,002309,中利集团,96,不推送,0.0,31,1.86,7.23,9.09,-25.64,24.48,7.46,9.09,5.49,7.09,-1.63,12.35,12.35,24.48,温和放量；连续上榜确认,当日转弱；收盘承接偏弱,v1
2026-04-30,002309,中利集团,88,不推送,0.0,31,1.86,7.23,9.09,-25.64,24.48,7.46,9.09,5.49,7.09,-1.63,12.35,12.35,24.48,温和放量；连续上榜确认,当日转弱；收盘承接偏弱,v1
2026-05-07,002015,协鑫能科,42,不推送,61.0,29,-1.46,-1.02,0.73,-7.97,24.48,3.25,14.13,4.78,15.82,-2.19,5.39,24.48,24.48,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,-,v1
2026-05-06,300017,网宿科技,99,不推送,0.0,31,0.37,6.56,10.81,-10.12,24.37,10.19,7.69,9.78,7.29,17.0,12.19,13.62,24.37,-,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；人气排名明显回落,v1
2026-05-13,300502,新易盛,49,不推送,61.0,25,1.99,-1.77,3.93,24.37,24.37,-4.63,-6.53,-6.49,-8.36,10.51,3.93,3.93,13.7,人气Top50；当日上涨；收在日内高位；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升；市场强势且个股相对强势,仍在20日线下方；热度可能进入后段,v1
2026-04-15,002709,天赐材料,67,不推送,16.0,42,1.05,2.43,4.15,10.8,24.36,3.46,8.6,2.39,7.47,24.36,5.58,12.58,24.36,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v1
2026-04-16,002361,神剑股份,1,观察池,70.0,41,-2.39,-2.65,2.28,-18.9,24.35,17.81,19.37,20.69,22.29,6.7,17.81,24.35,24.35,人气Top3；当日上涨；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升,偏离20日线较大；热度可能进入后段；v1每日精选未入前5,v1
2026-04-22,001896,豫能控股,55,不推送,34.0,37,1.14,2.69,5.49,24.34,24.34,-6.34,-3.26,-7.4,-4.35,-3.94,5.49,5.49,5.49,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段；人气排名明显回落,v1
2026-04-29,601869,长飞光纤,1,不推送,28.0,32,-3.08,-4.49,-1.49,24.28,24.28,5.04,8.04,8.38,11.48,7.82,5.8,9.31,16.05,人气Top3；站上20日线且不过热；人气排名明显上升,当日转弱；近5日趋势未确认,v1
2026-04-27,002309,中利集团,86,不推送,2.0,34,1.68,4.09,6.73,-23.32,24.28,3.12,12.26,1.42,10.4,24.28,14.42,14.42,24.28,收盘承接较强；人气排名明显上升,近5日趋势未确认；仍在20日线下方,v1
2026-05-15,002202,金风科技,73,不推送,0.0,23,18.09,21.82,24.23,3.83,24.23,19.51,19.04,1.2,0.8,10.63,24.23,24.23,24.23,持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送,v1
2026-05-25,300502,新易盛,27,观察池,89.0,17,-0.46,6.23,6.77,18.7,24.22,9.02,3.16,9.52,3.64,10.03,10.33,11.39,24.22,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,v1每日精选未入前5,v1
2026-04-16,002536,飞龙股份,41,不推送,40.0,41,-0.94,3.42,5.53,24.22,24.22,6.91,5.83,7.93,6.84,-0.36,15.52,15.52,15.52,人气Top50；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,-,v1
2026-05-08,600379,宝光股份,95,不推送,19.0,28,2.03,10.05,10.05,-26.5,24.22,12.92,11.42,10.67,9.2,-19.2,14.65,24.22,24.22,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,当日转弱；收盘承接偏弱；人气排名明显回落,v1
2026-06-02,300433,蓝思科技,52,不推送,19.0,11,-0.32,7.66,13.51,24.21,24.21,10.62,8.61,10.97,8.95,17.27,15.91,15.91,22.73,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；收盘承接偏弱；热度可能进入后段,v1
2026-06-12,600500,中化国际,40,不推送,52.38,3,-1.01,3.91,7.06,16.02,24.21,16.02,,17.2,,,24.21,,,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；收盘强势，次日确认,放量过猛；短线涨幅偏高；偏离20日线较大；次日高开或一字风险,v1
2026-05-06,002149,西部材料,20,重点观察,80.0,31,3.01,10.0,10.0,-5.45,24.19,14.06,17.05,10.73,13.63,7.45,17.46,24.19,24.19,人气Top20；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；连续上榜确认；v1每日精选入选,近5日趋势未确认,v1
2026-04-30,002149,西部材料,13,观察池,72.0,31,3.01,10.0,10.0,-5.45,24.19,14.06,17.05,10.73,13.63,7.45,17.46,24.19,24.19,人气Top20；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热,近5日趋势未确认；v1每日精选未入前5,v1
2026-05-28,002491,通鼎互联,46,观察池,81.0,14,-0.52,3.5,7.53,24.18,24.18,8.52,16.05,9.09,16.65,4.07,9.0,16.05,23.62,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势,v1每日精选未入前5,v1
2026-06-05,000636,风华高科,23,不推送,6.5,8,-1.49,-6.91,0.59,24.16,24.16,0.27,-0.89,1.79,0.61,,7.28,11.48,,人气Top50；温和放量；近5日趋势升温；持续霸榜,当日转弱；收盘承接偏弱；偏离20日线较大；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权,v1
2026-05-11,002281,光迅科技,3,观察池,73.0,27,0.61,1.36,5.04,21.74,24.15,2.52,5.59,1.9,4.95,12.67,7.05,8.07,24.15,人气Top3；当日涨停附近；收在日内高位；温和放量；连续上榜确认；市场强势且个股相对强势；收盘强势，次日确认,短线涨幅过热；远离20日线过多；次日高开或一字风险；v1每日精选未入前5,v1
2026-06-09,600183,生益科技,29,观察池,77.0,6,-0.32,-0.39,4.77,22.16,24.13,2.58,21.65,2.91,22.04,,10.27,24.13,,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势；收盘强势，次日确认,热度可能进入后段；次日高开或一字风险；v1每日精选未入前5,v1
2026-05-21,002384,东山精密,45,不推送,0.0,19,1.91,6.56,7.13,24.13,24.13,6.88,5.81,4.87,3.83,14.9,10.3,13.06,18.23,人气Top50；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
