snapshot_time,capture_type,code,name,last_price,open,prev_close,current_return_pct,day_high_so_far,day_low_so_far,volume_so_far,amount_so_far,turnover_pct,volume_ratio,source
2026-05-08 09:50:00,intraday_0950,301308,江波龙,477.0,474.64,483.33,-1.31,485.0,474.0,68907.0,3301246140.73,2.51,2.53,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600105,永鼎股份,48.75,46.09,47.52,2.59,48.97,45.92,621628.0,2953221992.0,4.25,3.34,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600111,北方稀土,54.95,54.8,55.31,-0.65,55.35,54.09,442997.0,2418206631.0,1.23,2.21,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600186,莲花控股,10.6,10.8,11.13,-4.76,10.85,10.28,1181628.0,1243217758.0,6.6,2.96,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600379,宝光股份,17.0,17.6,17.85,-4.76,17.6,16.69,311324.0,533213136.0,9.43,5.29,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600396,华电辽能,13.12,12.38,12.0,9.33,13.2,12.35,1428833.0,1849052490.0,9.7,4.23,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600487,亨通光电,79.29,74.25,75.96,4.38,79.49,74.25,606923.0,4707632614.0,2.48,3.32,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600522,中天科技,40.01,38.2,38.38,4.25,40.18,38.2,1321372.0,5200673168.0,3.87,5.17,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600673,东阳光,41.13,42.83,42.83,-3.97,42.83,40.2,960499.0,3980267104.0,3.2,17.59,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600703,三安光电,15.34,14.95,15.14,1.32,15.45,14.77,734523.0,1111298845.0,1.47,2.7,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600736,苏州高新,10.31,9.55,9.65,6.84,10.36,9.19,896354.0,872259280.0,7.79,3.63,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600745,*ST闻泰,24.1,24.1,25.37,-5.01,24.1,24.1,7091.0,17089310.0,0.06,0.31,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600759,ST洲际,4.01,4.01,4.22,-4.98,4.01,4.01,21601.0,8662001.0,0.05,0.35,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600770,综艺股份,8.11,8.06,8.17,-0.73,8.17,7.8,678783.0,541208732.0,5.22,2.68,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,600884,杉杉股份,17.54,16.8,16.99,3.24,17.7,16.73,767386.0,1331252675.0,4.18,3.42,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,601010,ST文峰,,,2.0,,,,,,0.0,,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,601016,节能风电,4.99,4.92,4.99,0.0,5.1,4.91,2870821.0,1438788469.0,4.75,3.74,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,601179,中国西电,17.51,17.65,17.5,0.06,17.8,17.5,754291.0,1331411976.0,1.47,3.87,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,601208,东材科技,47.5,46.25,45.16,5.18,47.73,45.01,450024.0,2107407530.0,4.45,4.28,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,601778,晶科科技,7.49,7.41,7.42,0.94,7.53,7.3,1551576.0,1151324534.0,4.16,2.23,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,601868,中国能建,3.24,3.2,3.12,3.85,3.28,3.15,11521530.0,3728072279.0,3.55,16.99,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,601869,长飞光纤,389.39,373.38,389.2,0.05,389.94,373.0,58387.0,2224157042.0,1.44,3.17,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,601899,紫金矿业,34.41,34.02,34.46,-0.15,34.44,34.01,536688.0,1834295479.0,0.26,1.61,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,601991,大唐发电,5.54,5.54,5.04,9.92,5.54,5.54,1321693.0,732218077.0,1.07,4.22,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603019,中科曙光,96.86,97.99,98.75,-1.91,97.99,96.0,232585.0,2241009130.0,1.59,2.75,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603045,福达合金,62.14,62.14,56.49,10.0,62.14,62.14,12128.0,75364635.0,0.9,1.89,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603256,宏和科技,148.81,144.98,144.11,3.26,149.9,138.68,95300.0,1396007336.0,1.08,3.7,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603318,水发燃气,12.66,12.5,13.05,-2.99,12.86,12.07,365609.0,458517103.0,7.96,2.67,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603399,永杉锂业,23.76,22.97,22.58,5.23,24.84,22.9,909774.0,2185217372.0,17.76,13.05,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603459,红板科技,81.05,75.0,73.68,10.0,81.05,74.51,174465.0,1381879749.0,22.07,6.58,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603538,美诺华,58.38,61.0,61.65,-5.3,61.6,57.0,234865.0,1381031370.0,10.11,3.24,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603598,引力传媒,26.42,26.41,24.02,9.99,26.42,25.0,354278.0,922199221.0,13.15,20.81,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603601,再升科技,18.3,17.0,17.32,5.66,18.75,16.79,1096848.0,1983685131.0,9.6,3.72,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603618,杭电股份,37.46,34.48,34.2,9.53,37.62,34.48,567967.0,2079263826.0,8.22,8.14,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603629,利通电子,165.58,153.01,158.28,4.61,165.87,153.01,153556.0,2432640658.0,5.95,4.74,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603738,泰晶科技,47.01,47.01,42.74,9.99,47.01,45.65,187478.0,876308250.0,4.86,3.23,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603778,国晟科技,26.0,25.89,25.91,0.35,26.56,24.65,303127.0,780926932.0,4.72,3.65,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,603986,兆易创新,337.96,341.0,350.16,-3.48,343.3,335.5,156458.0,5308487358.0,2.34,2.89,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,688256,DR寒武纪,1185.02,1217.03,1252.68,-5.4,1220.0,1166.22,69602.0,8250125294.0,1.11,4.57,eastmoney.single_stock_quote
2026-05-08 09:50:00,intraday_0950,920200,振宏股份,73.53,66.01,94.02,-21.79,78.0,66.01,65196.0,463016112.75,26.92,2.45,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,000678,襄阳轴承,13.49,12.21,12.26,10.03,13.49,12.04,575542.0,761294920.98,12.52,6.39,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,000720,新能泰山,5.69,5.43,5.17,10.06,5.69,5.3,3011078.0,1675249765.47,23.96,5.6,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,000815,美利云,23.08,21.93,22.13,4.29,23.45,21.6,1517544.0,3413184608.61,21.83,1.51,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,000889,中嘉博创,5.43,5.66,5.35,1.5,5.89,5.34,2508323.0,1396343085.74,28.84,1.7,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,000890,法尔胜,14.24,14.7,15.13,-5.88,14.89,13.88,739967.0,1058336244.79,17.64,0.91,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,000977,浪潮信息,76.58,72.13,73.24,4.56,79.49,71.1,1161179.0,8857793059.65,7.92,1.65,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,000988,华工科技,135.36,130.79,133.5,1.39,136.9,129.28,940113.0,12435321453.89,9.35,1.16,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,001267,汇绿生态,62.38,55.55,56.71,10.0,62.38,54.61,568628.0,3396711119.36,9.37,0.97,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002008,大族激光,119.51,115.4,112.41,6.32,120.1,112.2,559098.0,6478889423.38,5.84,1.23,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002009,天奇股份,26.96,24.4,24.51,10.0,26.96,24.22,505829.0,1313391543.34,14.29,2.72,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002031,巨轮智能,7.06,6.68,6.42,9.97,7.06,6.51,2247598.0,1538703239.39,11.75,4.3,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002050,三花智控,52.07,50.0,50.32,3.48,53.88,49.71,2404790.0,12488134348.88,6.53,2.0,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002081,金 螳 螂,6.87,6.43,7.14,-3.78,7.18,6.43,4941233.0,3352387449.39,18.69,1.34,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002131,利欧股份,7.09,7.07,7.07,0.28,7.25,7.02,4342653.0,3088148730.91,7.42,1.09,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002149,西部材料,72.57,72.78,73.47,-1.22,74.48,72.0,844480.0,6175434639.81,17.3,1.18,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002156,通富微电,57.38,58.31,59.08,-2.88,58.6,56.39,1436002.0,8218771435.86,9.46,1.26,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002176,江特电机,15.1,15.37,15.52,-2.71,16.38,15.08,2237519.0,3503930096.67,13.14,0.83,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002181,粤 传 媒,18.47,18.6,18.72,-1.34,19.04,17.72,1005928.0,1839146024.87,8.87,0.88,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002202,金风科技,28.49,28.09,28.46,0.11,28.92,28.01,2139131.0,6081074384.25,6.36,0.97,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002217,合力泰,3.44,3.61,3.5,-1.71,3.65,3.41,13453719.0,4714248394.32,18.48,1.57,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002256,兆新股份,5.28,4.75,4.8,10.0,5.28,4.7,2451761.0,1273725467.76,12.46,1.49,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002261,拓维信息,35.96,36.56,37.75,-4.74,36.94,35.8,1291127.0,4671900882.62,11.27,1.08,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002297,博云新材,25.71,23.9,24.75,3.88,25.99,23.49,1486633.0,3768803772.29,25.94,0.84,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002342,巨力索具,23.8,22.12,22.12,7.59,24.0,21.74,2737029.0,6137870833.73,28.67,1.41,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002361,神剑股份,22.77,21.5,21.6,5.42,23.55,21.14,2821821.0,6337554151.05,34.88,1.26,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002384,东山精密,212.07,210.0,211.07,0.47,213.58,206.01,816786.0,17118176912.79,5.89,1.03,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002407,多氟多,35.19,37.04,37.54,-6.26,38.28,35.0,1569310.0,5695334111.8,14.55,0.99,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002428,云南锗业,86.2,79.77,80.2,7.48,88.22,79.5,1056130.0,9071310572.82,16.17,1.2,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002460,赣锋锂业,84.79,87.95,88.0,-3.65,89.95,84.68,732598.0,6349610813.6,6.05,0.97,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002466,天齐锂业,76.13,78.3,79.06,-3.71,80.83,76.06,911236.0,7097338383.52,6.18,0.9,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002475,立讯精密,71.64,68.13,69.52,3.05,72.08,67.11,1983265.0,13972511046.72,2.73,1.1,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002491,通鼎互联,20.66,20.04,18.78,10.01,20.66,20.03,1144250.0,2343054472.1,9.73,1.06,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002536,飞龙股份,43.34,38.14,39.4,10.0,43.34,38.14,490229.0,2055045671.33,9.0,1.62,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002565,顺灏股份,20.93,19.4,19.86,5.39,21.3,19.22,1973130.0,4008717555.51,18.62,1.32,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002580,圣阳股份,32.9,30.3,29.91,10.0,32.9,30.3,853068.0,2760879733.84,18.86,0.78,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002594,比亚迪,99.99,100.47,100.46,-0.47,101.0,99.8,335508.0,3357361091.94,0.96,0.59,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002624,完美世界,17.55,17.49,15.95,10.03,17.55,17.49,375922.0,659479029.7,2.06,0.39,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002655,共达电声,39.39,37.41,35.81,10.0,39.39,37.1,437058.0,1682118055.61,12.04,0.83,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002709,天赐材料,58.74,61.62,62.8,-6.46,63.4,58.34,1512685.0,9170148445.63,10.02,0.99,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002902,铭普光磁,36.18,32.78,32.89,10.0,36.18,32.48,209085.0,724103533.23,11.77,0.55,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,002929,润建股份,78.23,78.23,71.12,10.0,78.23,75.88,209567.0,1635875414.03,9.89,1.32,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,300058,蓝色光标,18.85,19.7,19.3,-2.33,19.88,18.57,6474173.0,12452914995.64,18.62,1.57,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,300283,温州宏丰,16.98,14.09,14.15,20.0,16.98,13.96,1075424.0,1666166854.62,29.29,1.15,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,300390,天华新能,103.24,110.0,111.08,-7.06,117.6,102.9,868421.0,9374227272.97,12.92,1.3,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,300476,胜宏科技,357.77,333.03,338.06,5.83,367.01,333.03,517416.0,18538027839.62,5.98,1.24,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,300488,恒锋工具,41.56,36.49,34.63,20.01,41.56,36.0,245328.0,962706039.35,15.12,3.89,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,301666,大普微-UW,499.0,416.93,432.28,15.43,508.5,416.93,92238.0,4325616101.81,34.79,1.08,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600105,永鼎股份,50.07,46.09,47.52,5.37,50.49,45.92,1933935.0,9373700526.0,13.23,1.25,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600111,北方稀土,54.46,54.8,55.31,-1.54,55.35,53.89,1250267.0,6810366572.0,3.46,0.75,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600118,中国卫星,115.51,105.57,107.3,7.65,118.0,105.55,802900.0,8831111530.0,6.79,1.46,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600152,维科技术,15.41,14.98,15.11,1.99,16.62,14.93,1401833.0,2214059637.0,26.5,1.12,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600186,莲花控股,10.5,10.8,11.13,-5.66,10.85,10.28,2787245.0,2933609426.0,15.58,0.84,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600330,天通股份,28.99,27.8,27.98,3.61,30.19,27.51,1884265.0,5460905998.0,15.28,0.86,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600379,宝光股份,16.72,17.6,17.85,-6.33,17.6,16.51,671678.0,1136647103.0,20.34,1.37,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600396,华电辽能,12.45,12.38,12.0,3.75,13.2,12.2,3180519.0,4056018575.0,21.6,1.13,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600487,亨通光电,77.46,74.25,75.96,1.97,79.49,74.25,1499137.0,11632306314.0,6.13,0.99,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600498,烽火通信,57.0,51.0,51.82,10.0,57.0,51.0,1383084.0,7549018322.0,10.88,1.3,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600522,中天科技,40.77,38.2,38.38,6.23,41.16,38.2,2845544.0,11326030925.0,8.34,1.34,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600536,中国软件,43.45,39.75,39.5,10.0,43.45,39.3,338431.0,1425914769.0,4.01,2.38,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600580,卧龙电驱,41.12,39.54,39.53,4.02,42.42,39.14,924529.0,3804150050.0,5.94,3.11,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600589,大位科技,12.51,11.21,11.37,10.03,12.51,11.12,3525372.0,4220176529.0,23.84,2.38,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600673,东阳光,40.21,42.83,42.83,-6.12,42.83,39.77,2034018.0,8312533210.0,6.78,4.48,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600726,华电能源,7.48,7.8,7.61,-1.71,8.21,7.44,5098690.0,3990869114.0,6.82,1.22,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600736,苏州高新,10.07,9.55,9.65,4.35,10.61,9.19,2150160.0,2121479553.0,18.68,1.09,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600745,*ST闻泰,24.1,24.1,25.37,-5.01,24.1,24.1,11239.0,27085990.0,0.09,0.06,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600759,ST洲际,4.01,4.01,4.22,-4.98,4.01,4.01,39998.0,16039198.0,0.1,0.08,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,600936,北投科技,5.17,4.96,4.7,10.0,5.17,4.85,743247.0,378448013.0,4.45,2.15,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,601016,节能风电,4.9,4.92,4.99,-1.8,5.1,4.84,6711227.0,3318863451.0,11.11,1.09,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,601138,工业富联,63.18,63.0,64.18,-1.56,64.2,62.77,1442285.0,9129823063.0,0.73,0.62,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,601179,中国西电,17.22,17.65,17.5,-1.6,17.8,17.16,1890901.0,3296463131.0,3.69,1.21,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,601689,拓普集团,67.06,64.2,64.47,4.02,68.83,63.88,661218.0,4439100292.0,3.8,1.96,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,601778,晶科科技,7.36,7.41,7.42,-0.81,7.53,7.17,4355477.0,3192289074.0,11.68,0.78,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,601868,中国能建,3.21,3.2,3.12,2.88,3.28,3.15,21816972.0,7025876006.0,6.73,4.02,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,601872,招商轮船,19.41,18.09,18.43,5.32,19.86,18.09,2179607.0,4159806882.0,2.7,1.44,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,601899,紫金矿业,34.84,34.02,34.46,1.1,35.0,33.84,2690787.0,9251454707.0,1.31,1.0,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,601991,大唐发电,5.54,5.54,5.04,9.92,5.54,5.32,12095323.0,6638899836.0,9.76,4.81,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603045,福达合金,62.14,62.14,56.49,10.0,62.14,62.14,16199.0,100661829.0,1.2,0.31,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603259,药明康德,106.96,110.01,111.28,-3.88,110.2,106.77,409683.0,4408591791.0,1.66,0.71,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603278,大业股份,14.91,14.0,13.55,10.04,14.91,13.41,612454.0,861618063.0,17.92,2.74,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603399,永杉锂业,23.43,22.97,22.58,3.76,24.84,22.9,1345128.0,3209062764.0,26.26,2.49,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603459,红板科技,81.05,75.0,73.68,10.0,81.05,74.51,184042.0,1459494526.0,23.28,0.9,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603538,美诺华,63.38,61.0,61.65,2.81,64.35,57.0,587223.0,3547955467.0,25.27,1.05,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603598,引力传媒,25.37,26.41,24.02,5.62,26.42,25.0,631351.0,1634082623.0,23.44,4.78,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603601,再升科技,17.73,17.0,17.32,2.37,18.75,16.79,2325186.0,4184375065.0,20.35,1.02,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603618,杭电股份,37.62,34.48,34.2,10.0,37.62,34.48,957617.0,3520481917.0,13.85,1.77,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603629,利通电子,167.14,153.01,158.28,5.6,173.58,153.01,350533.0,5745797877.0,13.58,1.4,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603667,五洲新春,78.17,71.32,71.06,10.01,78.17,71.3,375047.0,2836930589.0,10.24,2.23,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603738,泰晶科技,47.01,47.01,42.74,9.99,47.01,45.65,197916.0,925374044.0,5.13,0.42,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603778,国晟科技,26.68,25.89,25.91,2.97,26.99,24.65,704161.0,1843699383.0,10.95,1.1,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,603986,兆易创新,335.04,341.0,350.16,-4.32,343.3,331.8,410753.0,13816035311.0,6.15,0.98,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,605006,山东玻纤,14.87,13.38,13.52,9.99,14.87,13.3,324873.0,464291992.0,5.41,0.6,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,688017,绿的谐波,263.43,230.5,230.48,14.3,270.99,228.58,150504.0,3815304858.0,8.21,2.35,eastmoney.single_stock_quote
2026-05-08 14:30:00,intraday_1430,688256,DR寒武纪,1183.2,1217.03,1252.68,-5.55,1220.0,1158.01,178054.0,21046171408.0,2.83,1.51,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,000547,航天发展,27.59,24.83,25.08,10.01,27.59,24.68,2462303.0,6484442306.11,15.49,2.2,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,000815,美利云,22.96,21.93,22.13,3.75,23.45,21.6,1686330.0,3801141606.61,24.25,1.49,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,002222,福晶科技,108.24,95.9,98.4,10.0,108.24,94.02,575045.0,5746127488.75,12.28,1.55,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,002281,光迅科技,180.72,160.0,164.29,10.0,180.72,158.64,821824.0,13761705212.05,10.54,1.21,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,002428,云南锗业,86.07,79.77,80.2,7.32,88.22,79.5,1129068.0,9698851965.85,17.29,1.15,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,002565,顺灏股份,20.64,19.4,19.86,3.93,21.3,19.22,2241650.0,4565289252.26,21.15,1.34,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,002580,圣阳股份,32.9,30.3,29.91,10.0,32.9,30.3,858447.0,2778576643.84,18.98,0.7,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,002865,钧达股份,96.53,89.89,87.75,10.01,96.53,88.3,310764.0,2869644187.75,13.9,1.64,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,600343,航天动力,38.48,34.88,34.98,10.01,38.48,34.58,685933.0,2541415764.0,10.75,2.06,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,600522,中天科技,40.9,38.2,38.38,6.57,41.16,38.2,3121181.0,12449499866.0,9.15,1.32,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,600589,大位科技,12.51,11.21,11.37,10.03,12.51,11.12,3586740.0,4296947897.0,24.26,2.18,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,601899,紫金矿业,34.8,34.02,34.46,0.99,35.0,33.84,3012482.0,10371098900.0,1.46,1.01,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,603538,美诺华,63.7,61.0,61.65,3.33,64.35,57.0,629242.0,3815089659.0,27.08,1.01,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,603601,再升科技,17.9,17.0,17.32,3.35,18.75,16.79,2571445.0,4621896225.0,22.51,1.02,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,603618,杭电股份,37.62,34.48,34.2,10.0,37.62,34.48,962389.0,3538433880.0,13.92,1.61,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,603778,国晟科技,26.99,25.89,25.91,4.17,27.0,24.65,780841.0,2049282197.0,12.15,1.1,eastmoney.single_stock_quote
2026-05-08 15:00:00,post_close,605358,立昂微,49.98,45.48,45.44,9.99,49.98,45.35,613436.0,2957602051.0,9.14,1.76,eastmoney.single_stock_quote
2026-05-11 09:50:00,intraday_0950,000062,深圳华强,37.0,36.19,35.54,4.11,37.48,36.19,362660.0,1338532680.56,3.47,3.78,eastmoney.single_stock_quote
2026-05-11 09:50:00,intraday_0950,000066,中国长城,24.0,24.52,23.09,3.94,24.77,23.81,2157128.0,5235731295.22,6.69,6.17,eastmoney.single_stock_quote
2026-05-11 09:50:00,intraday_0950,000070,特发信息,20.46,22.12,21.07,-2.9,22.12,20.44,518508.0,1091318805.24,6.05,5.75,eastmoney.single_stock_quote
2026-05-11 09:50:00,intraday_0950,000547,航天发展,27.82,28.59,27.59,0.83,28.67,27.47,1162056.0,3263051791.92,7.31,9.71,eastmoney.single_stock_quote
2026-05-11 09:50:00,intraday_0950,000720,新能泰山,5.97,5.77,5.69,4.92,5.98,5.6,1636837.0,947324994.03,13.03,16.52,eastmoney.single_stock_quote
2026-05-11 09:50:00,intraday_0950,002156,通富微电,60.25,60.01,57.16,5.41,60.94,59.41,759435.0,4574263867.44,5.0,6.06,eastmoney.single_stock_quote
2026-05-11 09:50:00,intraday_0950,002185,华天科技,14.43,14.01,13.74,5.02,14.56,14.01,1147696.0,1640605835.6,3.51,6.32,eastmoney.single_stock_quote
2026-05-11 09:50:00,intraday_0950,002202,金风科技,28.41,28.9,28.49,-0.28,28.99,28.4,562369.0,1611971536.26,1.67,2.39,eastmoney.single_stock_quote
2026-05-11 09:50:00,intraday_0950,002217,合力泰,3.53,3.56,3.43,2.92,3.76,3.46,6685185.0,2422210544.0,9.18,7.71,eastmoney.single_stock_quote
